# l   Dl_TT   Dl_TE   Dl_EE
2.024000000000000000e+03 3.091103421850182187e+01 -1.305972981527458554e+00 7.382886799653660681e-01
2.025000000000000000e+03 3.083673621844563328e+01 -1.286355578333858718e+00 7.362838796592005020e-01
2.026000000000000000e+03 3.076142389602837213e+01 -1.266847234827861879e+00 7.343838761278334015e-01
2.027000000000000000e+03 3.068511243452946502e+01 -1.247452890046924612e+00 7.325878626930564241e-01
2.028000000000000000e+03 3.060781916376564027e+01 -1.228176861511591555e+00 7.308947852412674973e-01
2.029000000000000000e+03 3.052956148957823501e+01 -1.209023482541680350e+00 7.293035845627899860e-01
2.030000000000000000e+03 3.045035689392983258e+01 -1.189997102275190066e+00 7.278131963452039166e-01
2.031000000000000000e+03 3.037022293500078618e+01 -1.171102085687215855e+00 7.264225511666745350e-01
2.032000000000000000e+03 3.028917724728579941e+01 -1.152342813608858263e+00 7.251305744892820870e-01
2.033000000000000000e+03 3.020723754169049258e+01 -1.133723682746135220e+00 7.239361866523514877e-01
2.034000000000000000e+03 3.012442160562799032e+01 -1.115249105698894017e+00 7.228383028657819898e-01
2.035000000000000000e+03 3.004074730311545238e+01 -1.096923510979722183e+00 7.218358332033760760e-01
2.036000000000000000e+03 2.995623257487069324e+01 -1.078751343032859245e+00 7.209276825961697943e-01
2.037000000000000000e+03 2.987089543840869865e+01 -1.060737062253108265e+00 7.201127508257617604e-01
2.038000000000000000e+03 2.978475398813824526e+01 -1.042885145004747605e+00 7.193899325176434933e-01
2.039000000000000000e+03 2.969782639545843139e+01 -1.025200083640441795e+00 7.187581171345276410e-01
2.040000000000000000e+03 2.961013090885526822e+01 -1.007686386520152855e+00 7.182161889696793144e-01
2.041000000000000000e+03 2.952168585399822831e+01 -9.903485780300532726e-01 7.177630271402434259e-01
2.042000000000000000e+03 2.943250963383684393e+01 -9.731911986014354365e-01 7.173975055805764667e-01
2.043000000000000000e+03 2.934262072869724491e+01 -9.562188047296247273e-01 7.171184930355749554e-01
2.044000000000000000e+03 2.925203769637876761e+01 -9.394359689928903911e-01 7.169248530540044406e-01
2.045000000000000000e+03 2.916077917225046789e+01 -9.228472800713567459e-01 7.168154439818307244e-01
2.046000000000000000e+03 2.906886386934774791e+01 -9.064573427659151639e-01 7.167891189555475329e-01
2.047000000000000000e+03 2.897631057846887614e+01 -8.902707780171356111e-01 7.168447258955075174e-01
2.048000000000000000e+03 2.888313816827161062e+01 -8.742922229241772980e-01 7.169811074992507027e-01
2.049000000000000000e+03 2.878936558536970125e+01 -8.585263307637015506e-01 7.171971012348350438e-01
2.050000000000000000e+03 2.869501185442954139e+01 -8.429777710087820175e-01 7.174915393341658731e-01
2.051000000000000000e+03 2.860009607826663824e+01 -8.276512293478165416e-01 7.178632487863242373e-01
2.052000000000000000e+03 2.850463743794227867e+01 -8.125514077034390326e-01 7.183110513308978984e-01
2.053000000000000000e+03 2.840865519286002794e+01 -7.976830242514304503e-01 7.188337634513098928e-01
2.054000000000000000e+03 2.831216868086234584e+01 -7.830508134396311215e-01 7.194301963681493106e-01
2.055000000000000000e+03 2.821519731832711742e+01 -7.686595260068507240e-01 7.200991560324991880e-01
2.056000000000000000e+03 2.811776060026425839e+01 -7.545139290017818245e-01 7.208394431192675089e-01
2.057000000000000000e+03 2.801987810041224591e+01 -7.406188058019089748e-01 7.216498530205158746e-01
2.058000000000000000e+03 2.792156947133472400e+01 -7.269789561324221383e-01 7.225291758387896168e-01
2.059000000000000000e+03 2.782285444451705914e+01 -7.135991960851275628e-01 7.234761963804465790e-01
2.060000000000000000e+03 2.772375283046289951e+01 -7.004843581373587647e-01 7.244896941489880060e-01
2.061000000000000000e+03 2.762428451879075197e+01 -6.876392911708887334e-01 7.255684433383868814e-01
2.062000000000000000e+03 2.752446947833056967e+01 -6.750688604908414714e-01 7.267112128264177073e-01
2.063000000000000000e+03 2.742432775722027216e+01 -6.627779478446023109e-01 7.279167661679861734e-01
2.064000000000000000e+03 2.732387948300237568e+01 -6.507714514407307860e-01 7.291838615884596031e-01
2.065000000000000000e+03 2.722314458282047056e+01 -6.390534317091035588e-01 7.305111896368046143e-01
2.066000000000000000e+03 2.712214194164703684e+01 -6.276245419245679580e-01 7.318971856753250238e-01
2.067000000000000000e+03 2.702089023828122905e+01 -6.164845794081745822e-01 7.333402160474805642e-01
2.068000000000000000e+03 2.691940822479592299e+01 -6.056333381272922534e-01 7.348386402889857116e-01
2.069000000000000000e+03 2.681771472662633116e+01 -5.950706086904908876e-01 7.363908111193850914e-01
2.070000000000000000e+03 2.671582864265873525e+01 -5.847961783424241444e-01 7.379950744336297719e-01
2.071000000000000000e+03 2.661376894531918680e+01 -5.748098309587146293e-01 7.396497692936542245e-01
2.072000000000000000e+03 2.651155468066219001e+01 -5.651113470408355433e-01 7.413532279199510633e-01
2.073000000000000000e+03 2.640920496845937748e+01 -5.557005037109937762e-01 7.431037756831471164e-01
2.074000000000000000e+03 2.630673900228828188e+01 -5.465770747070157753e-01 7.448997310955817186e-01
2.075000000000000000e+03 2.620417604962092639e+01 -5.377408303772274190e-01 7.467394058028795634e-01
2.076000000000000000e+03 2.610153545191261415e+01 -5.291915376753401068e-01 7.486211045755292171e-01
2.077000000000000000e+03 2.599883662469057199e+01 -5.209289601553329652e-01 7.505431253004583025e-01
2.078000000000000000e+03 2.589609905764265463e+01 -5.129528579663356069e-01 7.525037589726093490e-01
2.079000000000000000e+03 2.579334231470607719e+01 -5.052629878475131120e-01 7.545012896865167518e-01
2.080000000000000000e+03 2.569058603415602704e+01 -4.978591031229476771e-01 7.565339946278812899e-01
2.081000000000000000e+03 2.558784992869449582e+01 -4.907409536965234298e-01 7.586001440651490846e-01
2.082000000000000000e+03 2.548515378553880240e+01 -4.839082860468079672e-01 7.606980013410834518e-01
2.083000000000000000e+03 2.538251746651046048e+01 -4.773608432219377806e-01 7.628258228643455263e-01
2.084000000000000000e+03 2.527996090812374419e+01 -4.710983648344998498e-01 7.649818581010658924e-01
2.085000000000000000e+03 2.517750412167447038e+01 -4.651205870564161238e-01 7.671643495664254297e-01
2.086000000000000000e+03 2.507516719332863886e+01 -4.594272426138262810e-01 7.693715328162270550e-01
2.087000000000000000e+03 2.497297028421115783e+01 -4.540180607819711001e-01 7.716016364384742365e-01
2.088000000000000000e+03 2.487093363049455519e+01 -4.488927673800762186e-01 7.738528820449468437e-01
2.089000000000000000e+03 2.476907754348760804e+01 -4.440510847662347826e-01 7.761234842627761088e-01
2.090000000000000000e+03 2.466742240972412858e+01 -4.394927318322916499e-01 7.784116507260226969e-01
2.091000000000000000e+03 2.456598869105160077e+01 -4.352174239987257054e-01 7.807155820672500024e-01
2.092000000000000000e+03 2.446479692471987022e+01 -4.312248732095341763e-01 7.830334719091031070e-01
2.093000000000000000e+03 2.436386772346989815e+01 -4.275147879271153917e-01 7.853635068558830756e-01
2.094000000000000000e+03 2.426322177562239801e+01 -4.240868731271522085e-01 7.877038664851233607e-01
2.095000000000000000e+03 2.416287984516656806e+01 -4.209408302934954382e-01 7.900527233391665405e-01
2.096000000000000000e+03 2.406286277184877420e+01 -4.180763574130472171e-01 7.924082429167393915e-01
2.097000000000000000e+03 2.396319147126123283e+01 -4.154931489706443215e-01 7.947685836645296265e-01
2.098000000000000000e+03 2.386388693493074342e+01 -4.131908959439412055e-01 7.971318969687621880e-01
2.099000000000000000e+03 2.376497023040735712e+01 -4.111692857982940374e-01 7.994963271467745436e-01
2.100000000000000000e+03 2.366646250135306673e+01 -4.094280024816431829e-01 8.018600114385935340e-01
2.101000000000000000e+03 2.356838496763053215e+01 -4.079667264193972409e-01 8.042210799985108904e-01
2.102000000000000000e+03 2.347075892539174546e+01 -4.067851345093160265e-01 8.065776558866599721e-01
2.103000000000000000e+03 2.337360574716677064e+01 -4.058829001163939965e-01 8.089278550605908391e-01
2.104000000000000000e+03 2.327694489222355401e+01 -4.052591389045828718e-01 8.112699045179604385e-01
2.105000000000000000e+03 2.318078792233922059e+01 -4.049107421280252472e-01 8.136024976399370834e-01
2.106000000000000000e+03 2.308514444457163961e+01 -4.048340317338674499e-01 8.159244413032278320e-01
2.107000000000000000e+03 2.299002409724298346e+01 -4.050253134524975929e-01 8.182345379482072190e-01
2.108000000000000000e+03 2.289543654997450162e+01 -4.054808767774136236e-01 8.205315855736916575e-01
2.109000000000000000e+03 2.280139150372133372e+01 -4.061969949450925377e-01 8.228143777317199481e-01
2.110000000000000000e+03 2.270789869080726220e+01 -4.071699249148580946e-01 8.250817035223279028e-01
2.111000000000000000e+03 2.261496787495951821e+01 -4.083959073487496982e-01 8.273323475883271882e-01
2.112000000000000000e+03 2.252260885134355561e+01 -4.098711665913908897e-01 8.295650901100822816e-01
2.113000000000000000e+03 2.243083144659784267e+01 -4.115919106498577840e-01 8.317787068002876483e-01
2.114000000000000000e+03 2.233964551886863958e+01 -4.135543311735473959e-01 8.339719688987452528e-01
2.115000000000000000e+03 2.224906095784481508e+01 -4.157546034340463548e-01 8.361436431671419589e-01
2.116000000000000000e+03 2.215908768479258129e+01 -4.181888863049992300e-01 8.382924918838270401e-01
2.117000000000000000e+03 2.206973565259029968e+01 -4.208533222419770792e-01 8.404172728385884694e-01
2.118000000000000000e+03 2.198101484576329767e+01 -4.237440372623462737e-01 8.425167393274322070e-01
2.119000000000000000e+03 2.189293528051860349e+01 -4.268571409251359361e-01 8.445896401473573789e-01
2.120000000000000000e+03 2.180550700477978765e+01 -4.301887263109079873e-01 8.466347195911357870e-01
2.121000000000000000e+03 2.171874009822168006e+01 -4.337348700016242509e-01 8.486507174420869770e-01
2.122000000000000000e+03 2.163264467230520793e+01 -4.374916320605154452e-01 8.506363689688571927e-01
2.123000000000000000e+03 2.154723087031216977e+01 -4.414550560119501754e-01 8.525904049201968871e-01
2.124000000000000000e+03 2.146250886738000574e+01 -4.456211688213024269e-01 8.545115515197366785e-01
2.125000000000000000e+03 2.137848887053660363e+01 -4.499859808748208345e-01 8.563985304607655280e-01
2.126000000000000000e+03 2.129518111873507635e+01 -4.545454859594968422e-01 8.582500589010084724e-01
2.127000000000000000e+03 2.121259588288852171e+01 -4.592956612429334728e-01 8.600648494574032465e-01
2.128000000000000000e+03 2.113074346590484964e+01 -4.642324672532129881e-01 8.618416102008773505e-01
2.129000000000000000e+03 2.104963420272155616e+01 -4.693518478587668796e-01 8.635790446511274476e-01
2.130000000000000000e+03 2.096927846034048670e+01 -4.746497302482425296e-01 8.652758517713934339e-01
2.131000000000000000e+03 2.088968663786263846e+01 -4.801220249103731463e-01 8.669307259632389462e-01
2.132000000000000000e+03 2.081086916652295216e+01 -4.857646256138458685e-01 8.685423570613266531e-01
2.133000000000000000e+03 2.073283650972507530e+01 -4.915734093871697574e-01 8.701094303281964315e-01
2.134000000000000000e+03 2.065559916307618238e+01 -4.975442364985447341e-01 8.716306264490423228e-01
2.135000000000000000e+03 2.057916765442170259e+01 -5.036729504357299048e-01 8.731046215264903765e-01
2.136000000000000000e+03 2.050355254388018977e+01 -5.099553778859123865e-01 8.745300870753757172e-01
2.137000000000000000e+03 2.042876442387802527e+01 -5.163873287155753555e-01 8.759056900175201665e-01
2.138000000000000000e+03 2.035481391918423455e+01 -5.229645959503663732e-01 8.772300926765083107e-01
2.139000000000000000e+03 2.028171168694529669e+01 -5.296829557549668221e-01 8.785019527724667876e-01
2.140000000000000000e+03 2.020946841671991479e+01 -5.365381674129594547e-01 8.797199234168407989e-01
2.141000000000000000e+03 2.013809483051375082e+01 -5.435259733066970522e-01 8.808826531071706212e-01
2.142000000000000000e+03 2.006760168281430268e+01 -5.506420988971711949e-01 8.819887857218703386e-01
2.143000000000000000e+03 1.999799752801095565e+01 -5.578822374705952880e-01 8.830371578810539690e-01
2.144000000000000000e+03 1.992928200591672905e+01 -5.652420043046834097e-01 8.840273925130339716e-01
2.145000000000000000e+03 1.986145251044991156e+01 -5.727169821491602253e-01 8.849593093320093917e-01
2.146000000000000000e+03 1.979450641806085542e+01 -5.803027364101029928e-01 8.858327278400839333e-01
2.147000000000000000e+03 1.972844108770844684e+01 -5.879948151294120962e-01 8.866474673271967921e-01
2.148000000000000000e+03 1.966325386083658699e+01 -5.957887489642827994e-01 8.874033468710560424e-01
2.149000000000000000e+03 1.959894206135065176e+01 -6.036800511666741142e-01 8.881001853370693588e-01
2.150000000000000000e+03 1.953550299559399051e+01 -6.116642175627807765e-01 8.887378013782774033e-01
2.151000000000000000e+03 1.947293395232436808e+01 -6.197367265325032237e-01 8.893160134352843249e-01
2.152000000000000000e+03 1.941123220269047778e+01 -6.278930389889184616e-01 8.898346397361917015e-01
2.153000000000000000e+03 1.935039500020838688e+01 -6.361285983577511516e-01 8.902934982965295951e-01
2.154000000000000000e+03 1.929041958073801055e+01 -6.444388305568428121e-01 8.906924069191879401e-01
2.155000000000000000e+03 1.923130316245962135e+01 -6.528191439756239056e-01 8.910311831943500405e-01
2.156000000000000000e+03 1.917304294585026980e+01 -6.612649294545840384e-01 8.913096444994238476e-01
2.157000000000000000e+03 1.911563611366031523e+01 -6.697715602647423827e-01 8.915276079989746805e-01
2.158000000000000000e+03 1.905907983088985702e+01 -6.783343920871182098e-01 8.916848906446558365e-01
2.159000000000000000e+03 1.900337124476523343e+01 -6.869487629922019778e-01 8.917813091751429777e-01
2.160000000000000000e+03 1.894850748471548840e+01 -6.956099934194255319e-01 8.918166801160640755e-01
2.161000000000000000e+03 1.889448566234884197e+01 -7.043133861566330811e-01 8.917908197799326864e-01
2.162000000000000000e+03 1.884130287142917481e+01 -7.130542263195512875e-01 8.917035442660792288e-01
2.163000000000000000e+03 1.878895618785249511e+01 -7.218277813312606872e-01 8.915546694605843703e-01
2.164000000000000000e+03 1.873744266962341953e+01 -7.306293009016656681e-01 8.913440110362100821e-01
2.165000000000000000e+03 1.868675935683164013e+01 -7.394540170069653362e-01 8.910713844523313609e-01
2.166000000000000000e+03 1.863690327162840887e+01 -7.482971438691242705e-01 8.907366049548693931e-01
2.167000000000000000e+03 1.858787141820300093e+01 -7.571538779353426118e-01 8.903394875762231653e-01
2.168000000000000000e+03 1.853966078275919926e+01 -7.660193978575274842e-01 8.898798471352010742e-01
2.169000000000000000e+03 1.849226833349176502e+01 -7.748888644717630836e-01 8.893574982369539805e-01
2.170000000000000000e+03 1.844569102056290433e+01 -7.837574207777813218e-01 8.887722552729065972e-01
2.171000000000000000e+03 1.839992577607877067e+01 -7.926201919184330258e-01 8.881239324206895436e-01
2.172000000000000000e+03 1.835496951406589616e+01 -8.014722851591575825e-01 8.874123436440718438e-01
2.173000000000000000e+03 1.831081913044770815e+01 -8.103087898674542489e-01 8.866373026928927592e-01
2.174000000000000000e+03 1.826747150302097467e+01 -8.191247774923529068e-01 8.857986231029939539e-01
2.175000000000000000e+03 1.822492349143230683e+01 -8.279153015438843743e-01 8.848961181961515488e-01
2.176000000000000000e+03 1.818317193715459013e+01 -8.366753975725502723e-01 8.839296010800081760e-01
2.177000000000000000e+03 1.814221366346351871e+01 -8.454000831487958889e-01 8.828988846480052555e-01
2.178000000000000000e+03 1.810204547541400544e+01 -8.540843578424782701e-01 8.818037815793142720e-01
2.179000000000000000e+03 1.806266415981671258e+01 -8.627232032023381958e-01 8.806441043387703838e-01
2.180000000000000000e+03 1.802406648521448673e+01 -8.713115827354710463e-01 8.794196651768031447e-01
2.181000000000000000e+03 1.798624920185886822e+01 -8.798444418867963357e-01 8.781302761293691139e-01
2.182000000000000000e+03 1.794920781855507030e+01 -8.883171273098326992e-01 8.767759011476040643e-01
2.183000000000000000e+03 1.791293292427527462e+01 -8.967266477946246317e-01 8.753571136024415056e-01
2.184000000000000000e+03 1.787741384181999038e+01 -9.050704217585134881e-01 8.738746418492754353e-01
2.185000000000000000e+03 1.784263984865453523e+01 -9.133458587129762440e-01 8.723292173806973526e-01
2.186000000000000000e+03 1.780860017685465380e+01 -9.215503592536590238e-01 8.707215748302575831e-01
2.187000000000000000e+03 1.777528401305220740e+01 -9.296813150504105172e-01 8.690524519762327094e-01
2.188000000000000000e+03 1.774268049838081751e+01 -9.377361088373166176e-01 8.673225897453887834e-01
2.189000000000000000e+03 1.771077872842154832e+01 -9.457121144027327286e-01 8.655327322167457593e-01
2.190000000000000000e+03 1.767956775314852180e+01 -9.536066965793184025e-01 8.636836266253425931e-01
2.191000000000000000e+03 1.764903657687464644e+01 -9.614172112340710896e-01 8.617760233660028968e-01
2.192000000000000000e+03 1.761917415819722166e+01 -9.691410052583585566e-01 8.598106759970964852e-01
2.193000000000000000e+03 1.758996940994362035e+01 -9.767754165579543013e-01 8.577883412443082500e-01
2.194000000000000000e+03 1.756141119911694304e+01 -9.843177740430694156e-01 8.557097790043984853e-01
2.195000000000000000e+03 1.753348834684168978e+01 -9.917653976183882225e-01 8.535757523489712062e-01
2.196000000000000000e+03 1.750618962830942138e+01 -9.991155981731002500e-01 8.513870275282365840e-01
2.197000000000000000e+03 1.747950377272439226e+01 -1.006365677570933981e+00 8.491443739747754904e-01
2.198000000000000000e+03 1.745341946324925431e+01 -1.013512928640192268e+00 8.468485643073055957e-01
2.199000000000000000e+03 1.742792533695069324e+01 -1.020554635163784196e+00 8.445003743344453584e-01
2.200000000000000000e+03 1.740300998474506855e+01 -1.027488071869258723e+00 8.421005830584770147e-01
2.201000000000000000e+03 1.737866195134413161e+01 -1.034310504418839871e+00 8.396499726791146756e-01
2.202000000000000000e+03 1.735486973520061937e+01 -1.041019189399458922e+00 8.371493285972649856e-01
2.203000000000000000e+03 1.733162178845398671e+01 -1.047611374312788834e+00 8.345994394187953302e-01
2.204000000000000000e+03 1.730890651687598947e+01 -1.054084297565277328e+00 8.320010969582953830e-01
2.205000000000000000e+03 1.728671227981641323e+01 -1.060435188458181521e+00 8.293550962428443141e-01
2.206000000000000000e+03 1.726502739014869547e+01 -1.066661267177600569e+00 8.266622355157736690e-01
2.207000000000000000e+03 1.724384011421559748e+01 -1.072759744784509639e+00 8.239233162404331345e-01
2.208000000000000000e+03 1.722313867177485847e+01 -1.078727823204793435e+00 8.211391431039535282e-01
2.209000000000000000e+03 1.720291123594487814e+01 -1.084562695219281059e+00 8.183105240210136744e-01
2.210000000000000000e+03 1.718314593315034955e+01 -1.090261544453777764e+00 8.154382701376035048e-01
2.211000000000000000e+03 1.716383084306793450e+01 -1.095821545369099592e+00 8.125231958347890471e-01
2.212000000000000000e+03 1.714495399857192481e+01 -1.101239863251107565e+00 8.095661187324766361e-01
2.213000000000000000e+03 1.712650338567990715e+01 -1.106513654200740771e+00 8.065678596931789013e-01
2.214000000000000000e+03 1.710846694349839581e+01 -1.111640065124049226e+00 8.035292428257776454e-01
2.215000000000000000e+03 1.709083256416853303e+01 -1.116616233722228291e+00 8.004510954892893881e-01
2.216000000000000000e+03 1.707358809281173606e+01 -1.121439288481653973e+00 7.973342482966304656e-01
2.217000000000000000e+03 1.705672132747534064e+01 -1.126106348663913126e+00 7.941795351183807972e-01
2.218000000000000000e+03 1.704022001907827288e+01 -1.130614524295839862e+00 7.909877930865482076e-01
2.219000000000000000e+03 1.702407187135673539e+01 -1.134960916159548638e+00 7.877598625983343039e-01
2.220000000000000000e+03 1.700826454080981165e+01 -1.139142615782466672e+00 7.844965873198984641e-01
2.221000000000000000e+03 1.699278585931956442e+01 -1.143157233818652641e+00 7.811988469645830824e-01
2.222000000000000000e+03 1.697762450372389509e+01 -1.147004489019192830e+00 7.778676558561683496e-01
2.223000000000000000e+03 1.696276933054879521e+01 -1.150684629715557072e+00 7.745040650227968948e-01
2.224000000000000000e+03 1.694820915368581637e+01 -1.154197906382184335e+00 7.711091294860612511e-01
2.225000000000000000e+03 1.693393274434312801e+01 -1.157544571639363973e+00 7.676839082655656510e-01
2.226000000000000000e+03 1.691992883099658940e+01 -1.160724880256116753e+00 7.642294643834867118e-01
2.227000000000000000e+03 1.690618609934086791e+01 -1.163739089153078776e+00 7.607468648691365631e-01
2.228000000000000000e+03 1.689269319224046129e+01 -1.166587457405381389e+00 7.572371807635233099e-01
2.229000000000000000e+03 1.687943870968079452e+01 -1.169270246245533773e+00 7.537014871239121616e-01
2.230000000000000000e+03 1.686641120871930255e+01 -1.171787719066305522e+00 7.501408630283874501e-01
2.231000000000000000e+03 1.685359920343650586e+01 -1.174140141423607897e+00 7.465563915804158679e-01
2.232000000000000000e+03 1.684099116488706471e+01 -1.176327781039375520e+00 7.429491599134051549e-01
2.233000000000000000e+03 1.682857552105087962e+01 -1.178350907804449621e+00 7.393202591952671154e-01
2.234000000000000000e+03 1.681634065678414558e+01 -1.180209793781457073e+00 7.356707846329796352e-01
2.235000000000000000e+03 1.680427491377044902e+01 -1.181904713207696522e+00 7.320018354771473668e-01
2.236000000000000000e+03 1.679236659047182911e+01 -1.183435942498016757e+00 7.283145150265634138e-01
2.237000000000000000e+03 1.678060394207984629e+01 -1.184803760247699955e+00 7.246099306327720146e-01
2.238000000000000000e+03 1.676897518046668267e+01 -1.186008447235343821e+00 7.208891937046281173e-01
2.239000000000000000e+03 1.675746847413618568e+01 -1.187050286425743062e+00 7.171534197128603960e-01
2.240000000000000000e+03 1.674607194817497913e+01 -1.187929562972771969e+00 7.134037281946330467e-01
2.241000000000000000e+03 1.673477368420349265e+01 -1.188646564222264779e+00 7.096412427581058058e-01
2.242000000000000000e+03 1.672356172032709409e+01 -1.189201579714899371e+00 7.058670910869970783e-01
2.243000000000000000e+03 1.671242405108710471e+01 -1.189594901189078513e+00 7.020824049451442894e-01
2.244000000000000000e+03 1.670134862741193515e+01 -1.189826822583812005e+00 6.982883201810671236e-01
2.245000000000000000e+03 1.669032335656809707e+01 -1.189897640041597704e+00 6.944859767325269884e-01
2.246000000000000000e+03 1.667933610211133555e+01 -1.189807651911303665e+00 6.906765186310895865e-01
2.247000000000000000e+03 1.666837468383766918e+01 -1.189557158751051835e+00 6.868610940066872672e-01
2.248000000000000000e+03 1.665742687773448338e+01 -1.189146463331098191e+00 6.830408550921794886e-01
2.249000000000000000e+03 1.664648041593158467e+01 -1.188575870636713994e+00 6.792169582279139473e-01
2.250000000000000000e+03 1.663552298665231177e+01 -1.187845687871069922e+00 6.753905638662900390e-01
2.251000000000000000e+03 1.662454223416456855e+01 -1.186956224458116660e+00 6.715628365763187668e-01
2.252000000000000000e+03 1.661352575873193160e+01 -1.185907792045466591e+00 6.677349450481845361e-01
2.253000000000000000e+03 1.660246111656471157e+01 -1.184700704507276603e+00 6.639080620978075054e-01
2.254000000000000000e+03 1.659133581977102878e+01 -1.183335277947129560e+00 6.600833646714043823e-01
2.255000000000000000e+03 1.658013733630789233e+01 -1.181811830700915555e+00 6.562620338500501083e-01
2.256000000000000000e+03 1.656885308993227923e+01 -1.180130683339715603e+00 6.524452548542399866e-01
2.257000000000000000e+03 1.655747046015219937e+01 -1.178292158672681555e+00 6.486342170484507008e-01
2.258000000000000000e+03 1.654597678217776746e+01 -1.176296581749918913e+00 6.448301139457013331e-01
2.259000000000000000e+03 1.653435934687230713e+01 -1.174144279865369400e+00 6.410341432121167138e-01
2.260000000000000000e+03 1.652260663019053766e+01 -1.171835910518360668e+00 6.372474282663691536e-01
2.261000000000000000e+03 1.651071199029547998e+01 -1.169373447614327155e+00 6.334707825138065074e-01
2.262000000000000000e+03 1.649866999429362480e+01 -1.166759201658355671e+00 6.297049435941486362e-01
2.263000000000000000e+03 1.648647519090236813e+01 -1.163995492387171371e+00 6.259506516506458951e-01
2.264000000000000000e+03 1.647412211042999175e+01 -1.161084648779724837e+00 6.222086493328019552e-01
2.265000000000000000e+03 1.646160526475557262e+01 -1.158029009067772286e+00 6.184796817990922957e-01
2.266000000000000000e+03 1.644891914730894911e+01 -1.154830920746460432e+00 6.147644967196841392e-01
2.267000000000000000e+03 1.643605823305067659e+01 -1.151492740584911356e+00 6.110638442791588298e-01
2.268000000000000000e+03 1.642301697845194752e+01 -1.148016834636804484e+00 6.073784771792301029e-01
2.269000000000000000e+03 1.640978982147459675e+01 -1.144405578250961675e+00 6.037091506414653530e-01
2.270000000000000000e+03 1.639637118155097539e+01 -1.140661356081929645e+00 6.000566224100056800e-01
2.271000000000000000e+03 1.638275545956395618e+01 -1.136786562100564835e+00 5.964216527542861579e-01
2.272000000000000000e+03 1.636893703782687126e+01 -1.132783599604616942e+00 5.928050044717564360e-01
2.273000000000000000e+03 1.635491028006343228e+01 -1.128654881229311124e+00 5.892074428906005634e-01
2.274000000000000000e+03 1.634066953138772149e+01 -1.124402828957934197e+00 5.856297358724577018e-01
2.275000000000000000e+03 1.632620911828410826e+01 -1.120029874132416170e+00 5.820726538151421714e-01
2.276000000000000000e+03 1.631152334858720110e+01 -1.115538457463914890e+00 5.785369696553634977e-01
2.277000000000000000e+03 1.629660651146183170e+01 -1.110931029043400686e+00 5.750234588714480122e-01
2.278000000000000000e+03 1.628145287738293234e+01 -1.106210048352237241e+00 5.715328994860569001e-01
2.279000000000000000e+03 1.626605669811556965e+01 -1.101377984272768895e+00 5.680660720689088006e-01
2.280000000000000000e+03 1.625041220669482911e+01 -1.096437315098901522e+00 5.646237597394984098e-01
2.281000000000000000e+03 1.623451361740578847e+01 -1.091390528546687388e+00 5.612067481698177485e-01
2.282000000000000000e+03 1.621835512576347327e+01 -1.086240121764909361e+00 5.578158255870763194e-01
2.283000000000000000e+03 1.620193090849278406e+01 -1.080988601345662881e+00 5.544517827764207096e-01
2.284000000000000000e+03 1.618523512350845905e+01 -1.075638483334941720e+00 5.511154130836558585e-01
2.285000000000000000e+03 1.616826190989502976e+01 -1.070192293243220849e+00 5.478075124179647704e-01
2.286000000000000000e+03 1.615100538788674811e+01 -1.064652566056039307e+00 5.445288792546291168e-01
2.287000000000000000e+03 1.613345965884755628e+01 -1.059021846244584619e+00 5.412803146377488384e-01
2.288000000000000000e+03 1.611561880525103163e+01 -1.053302687776277224e+00 5.380626221829636346e-01
2.289000000000000000e+03 1.609747689066031739e+01 -1.047497654125353339e+00 5.348766080801721223e-01
2.290000000000000000e+03 1.607902795970809606e+01 -1.041609318283448493e+00 5.317230810962532139e-01
2.291000000000000000e+03 1.606026603807651654e+01 -1.035640262770181508e+00 5.286028525777849429e-01
2.292000000000000000e+03 1.604118513247715327e+01 -1.029593079643738474e+00 5.255167364537662866e-01
2.293000000000000000e+03 1.602177923063096543e+01 -1.023470370511455840e+00 5.224655492383365463e-01
2.294000000000000000e+03 1.600204230124822757e+01 -1.017274746540405506e+00 5.194501100334961707e-01
2.295000000000000000e+03 1.598196829400847641e+01 -1.011008828467976128e+00 5.164712405318263588e-01
2.296000000000000000e+03 1.596155113954048232e+01 -1.004675246612458661e+00 5.135297650192098828e-01
2.297000000000000000e+03 1.594078474940217305e+01 -9.982766408836302174e-01 5.106265103775518011e-01
2.298000000000000000e+03 1.591966301606060341e+01 -9.918156607933368285e-01 5.077623060874985050e-01
2.299000000000000000e+03 1.589818115615818428e+01 -9.852949554798375864e-01 5.049378609212796798e-01
2.300000000000000000e+03 1.587633974970017547e+01 -9.787171436901702659e-01 5.021533921576076809e-01
2.301000000000000000e+03 1.585414072654966233e+01 -9.720848436277272908e-01 4.994089940109617265e-01
2.302000000000000000e+03 1.583158602548729732e+01 -9.654006829314882854e-01 4.967047607269828302e-01
2.303000000000000000e+03 1.580867759422176100e+01 -9.586672986863777890e-01 4.940407865823970845e-01
2.304000000000000000e+03 1.578541738940018746e+01 -9.518873374336229709e-01 4.914171658849366131e-01
2.305000000000000000e+03 1.576180737661858799e+01 -9.450634551811087913e-01 4.888339929732616329e-01
2.306000000000000000e+03 1.573784953043229784e+01 -9.381983174137366044e-01 4.862913622168825722e-01
2.307000000000000000e+03 1.571354583436639629e+01 -9.312945991037804294e-01 4.837893680160816334e-01
2.308000000000000000e+03 1.568889828092615879e+01 -9.243549847212454429e-01 4.813281048018350772e-01
