# l   Dl_TT   Dl_TE   Dl_EE
1.848000000000000000e+03 3.356055848114355200e+01 -2.547594100783157067e+00 1.084859466382375626e+00
1.849000000000000000e+03 3.356027931958409027e+01 -2.536257437569797712e+00 1.076499062020880748e+00
1.850000000000000000e+03 3.355917439836830596e+01 -2.524499253363163831e+00 1.068175059205304533e+00
1.851000000000000000e+03 3.355721722138003571e+01 -2.512325985286765651e+00 1.059890365971895898e+00
1.852000000000000000e+03 3.355438118631996502e+01 -2.499744102518695499e+00 1.051647902404827084e+00
1.853000000000000000e+03 3.355063958456592133e+01 -2.486760106336760590e+00 1.043450600652191973e+00
1.854000000000000000e+03 3.354596560103313863e+01 -2.473380530163602042e+00 1.035301404942001735e+00
1.855000000000000000e+03 3.354033231403457904e+01 -2.459611939611828557e+00 1.027203271598182033e+00
1.856000000000000000e+03 3.353371269514121167e+01 -2.445460932529141207e+00 1.019159169056568670e+00
1.857000000000000000e+03 3.352607960904228435e+01 -2.430934139043461339e+00 1.011172077880906572e+00
1.858000000000000000e+03 3.351740581340561675e+01 -2.416038221608054037e+00 1.003244990778842993e+00
1.859000000000000000e+03 3.350766395873792192e+01 -2.400779875046659573e+00 9.953809126179267164e-01
1.860000000000000000e+03 3.349682658824505666e+01 -2.385165826598620420e+00 9.875828604416052592e-01
1.861000000000000000e+03 3.348486613769232889e+01 -2.369202835964003828e+00 9.798538634852179685e-01
1.862000000000000000e+03 3.347175493526476231e+01 -2.352897695348733276e+00 9.721969631919963328e-01
1.863000000000000000e+03 3.345746520142744629e+01 -2.336257229509712374e+00 9.646152132290587433e-01
1.864000000000000000e+03 3.344196904878573662e+01 -2.319288295799955435e+00 9.571116795034074753e-01
1.865000000000000000e+03 3.342523848194561253e+01 -2.301997784213711373e+00 9.496894401779256700e-01
1.866000000000000000e+03 3.340724539737394139e+01 -2.284392617431591610e+00 9.423515856873733165e-01
1.867000000000000000e+03 3.338796158325878594e+01 -2.266479750865697973e+00 9.351012187543848997e-01
1.868000000000000000e+03 3.336735871936965481e+01 -2.248266172704748822e+00 9.279414544054644942e-01
1.869000000000000000e+03 3.334540837691780268e+01 -2.229758903959206062e+00 9.208754199869844115e-01
1.870000000000000000e+03 3.332208695992985525e+01 -2.210965314913366786e+00 9.139058649215620056e-01
1.871000000000000000e+03 3.329739057192826834e+01 -2.191894077098610616e+00 9.070339866060850298e-01
1.872000000000000000e+03 3.327132026531857178e+01 -2.172554218860158315e+00 9.002605953570783637e-01
1.873000000000000000e+03 3.324387711046745864e+01 -2.152954809682350756e+00 8.935865038388211001e-01
1.874000000000000000e+03 3.321506219573259955e+01 -2.133104960244630810e+00 8.870125270659613426e-01
1.875000000000000000e+03 3.318487662749235056e+01 -2.113013822477519010e+00 8.805394824061237857e-01
1.876000000000000000e+03 3.315332153017556038e+01 -2.092690589618594998e+00 8.741681895825250681e-01
1.877000000000000000e+03 3.312039804629133499e+01 -2.072144496268475411e+00 8.678994706765826850e-01
1.878000000000000000e+03 3.308610733645880941e+01 -2.051384818446793101e+00 8.617341501305275653e-01
1.879000000000000000e+03 3.305045057943691944e+01 -2.030420873648176805e+00 8.556730547500162043e-01
1.880000000000000000e+03 3.301342897215418049e+01 -2.009262020898229029e+00 8.497170137067416862e-01
1.881000000000000000e+03 3.297504372973845221e+01 -1.987917660809506604e+00 8.438668585410449285e-01
1.882000000000000000e+03 3.293529608554669608e+01 -1.966397235637499241e+00 8.381234231645271482e-01
1.883000000000000000e+03 3.289418729119474705e+01 -1.944710229336606977e+00 8.324875438626601065e-01
1.884000000000000000e+03 3.285171861658717773e+01 -1.922866167616123612e+00 8.269600592974002407e-01
1.885000000000000000e+03 3.280789134994687828e+01 -1.900874617996209937e+00 8.215418105097971324e-01
1.886000000000000000e+03 3.276270679784501993e+01 -1.878745189863876952e+00 8.162336409226070844e-01
1.887000000000000000e+03 3.271616628523074866e+01 -1.856487534528965311e+00 8.110363963429046974e-01
1.888000000000000000e+03 3.266827115546089999e+01 -1.834111345280120098e+00 8.059509249646934492e-01
1.889000000000000000e+03 3.261902277032989161e+01 -1.811626357440775603e+00 8.009780773715183821e-01
1.890000000000000000e+03 3.256842251009936717e+01 -1.789042348425128770e+00 7.961187065390763484e-01
1.891000000000000000e+03 3.251647177352809592e+01 -1.766369137794122857e+00 7.913736678378290312e-01
1.892000000000000000e+03 3.246317197790163078e+01 -1.743616587311424215e+00 7.867438190356143002e-01
1.893000000000000000e+03 3.240852455906215823e+01 -1.720794600999402180e+00 7.822300203002567898e-01
1.894000000000000000e+03 3.235253097143822032e+01 -1.697913125195108064e+00 7.778331342021805872e-01
1.895000000000000000e+03 3.229519268807451482e+01 -1.674982148606252608e+00 7.735540257170201439e-01
1.896000000000000000e+03 3.223651120066165987e+01 -1.652011702367188084e+00 7.693935622282326303e-01
1.897000000000000000e+03 3.217648801956597282e+01 -1.629011860094884856e+00 7.653526135297084032e-01
1.898000000000000000e+03 3.211512467385922065e+01 -1.605992737944911930e+00 7.614320518283836936e-01
1.899000000000000000e+03 3.205242271134839882e+01 -1.582964494667415067e+00 7.576327517468518513e-01
1.900000000000000000e+03 3.198838369860553854e+01 -1.559937331663097337e+00 7.539555903259745895e-01
1.901000000000000000e+03 3.192300922099740745e+01 -1.536921493039195008e+00 7.504014470274940063e-01
1.902000000000000000e+03 3.185630088271535598e+01 -1.513927265665460764e+00 7.469712037366440516e-01
1.903000000000000000e+03 3.178826030680504289e+01 -1.490964979230141152e+00 7.436657447647622154e-01
1.904000000000000000e+03 3.171888913519622477e+01 -1.468045006295953581e+00 7.404859568519007729e-01
1.905000000000000000e+03 3.164818902873250650e+01 -1.445177762356068207e+00 7.374327291694388054e-01
1.906000000000000000e+03 3.157616166720114137e+01 -1.422373705890085827e+00 7.345069533226935565e-01
1.907000000000000000e+03 3.150280874936280640e+01 -1.399643338420017313e+00 7.317095233535323429e-01
1.908000000000000000e+03 3.142813199298132787e+01 -1.376997204566262845e+00 7.290413357429840202e-01
1.909000000000000000e+03 3.135213634843927721e+01 -1.354445121543502273e+00 7.265029377119988085e-01
1.910000000000000000e+03 3.127483966645931091e+01 -1.331993861078085706e+00 7.240934691707727744e-01
1.911000000000000000e+03 3.119626310455899088e+01 -1.309649449830767143e+00 7.218117126631620195e-01
1.912000000000000000e+03 3.111642792032875704e+01 -1.287417938374098014e+00 7.196564443232145170e-01
1.913000000000000000e+03 3.103535547156752372e+01 -1.265305401223046022e+00 7.176264338662087239e-01
1.914000000000000000e+03 3.095306721641816949e+01 -1.243317936865613316e+00 7.157204445796879755e-01
1.915000000000000000e+03 3.086958471350309452e+01 -1.221461667793456440e+00 7.139372333144987648e-01
1.916000000000000000e+03 3.078492962205973882e+01 -1.199742740532504293e+00 7.122755504758268019e-01
1.917000000000000000e+03 3.069912370207611829e+01 -1.178167325673578514e+00 7.107341400142340726e-01
1.918000000000000000e+03 3.061218881442638207e+01 -1.156741617903012775e+00 7.093117394166954526e-01
1.919000000000000000e+03 3.052414692100630589e+01 -1.135471836033269621e+00 7.080070796976346559e-01
1.920000000000000000e+03 3.043502008486886012e+01 -1.114364223033562862e+00 7.068188853899625146e-01
1.921000000000000000e+03 3.034483047035973158e+01 -1.093425046060474193e+00 7.057458745361122610e-01
1.922000000000000000e+03 3.025360034325285596e+01 -1.072660596488573814e+00 7.047867586790770300e-01
1.923000000000000000e+03 3.016135207088597525e+01 -1.052077189941038826e+00 7.039402428534465850e-01
1.924000000000000000e+03 3.006810812229612395e+01 -1.031681166320272292e+00 7.032050255764434876e-01
1.925000000000000000e+03 2.997389106835519712e+01 -1.011478889838522521e+00 7.025797988389601567e-01
1.926000000000000000e+03 2.987872358190547928e+01 -9.914767490485029144e-01 7.020632480965953715e-01
1.927000000000000000e+03 2.978262843789518755e+01 -9.716811568740093552e-01 7.016540522606917740e-01
1.928000000000000000e+03 2.968562851351398990e+01 -9.520985506405420518e-01 7.013508836893713738e-01
1.929000000000000000e+03 2.958774678832854832e+01 -9.327353921059214903e-01 7.011524081785736051e-01
1.930000000000000000e+03 2.948900634441804058e+01 -9.135981674909100514e-01 7.010572849530902761e-01
1.931000000000000000e+03 2.938943036650971763e+01 -8.946933875098302957e-01 7.010641666576046260e-01
1.932000000000000000e+03 2.928904214211441115e+01 -8.760275874011829167e-01 7.011716993477251636e-01
1.933000000000000000e+03 2.918786506166208383e+01 -8.576073269582685787e-01 7.013785224810255015e-01
1.934000000000000000e+03 2.908592261863737249e+01 -8.394391905598047599e-01 7.016832689080788610e-01
1.935000000000000000e+03 2.898323840971509213e+01 -8.215297872005450364e-01 7.020845648634951308e-01
1.936000000000000000e+03 2.887983613489580037e+01 -8.038857505218995891e-01 7.025810299569585915e-01
1.937000000000000000e+03 2.877573959764132994e+01 -7.865137388425536003e-01 7.031712771642638637e-01
1.938000000000000000e+03 2.867097270501028916e+01 -7.694204351890852056e-01 7.038539128183519678e-01
1.939000000000000000e+03 2.856555946779361932e+01 -7.526125473265870003e-01 7.046275366003487139e-01
1.940000000000000000e+03 2.845952400065015553e+01 -7.360968077892829919e-01 7.054907415306000962e-01
1.941000000000000000e+03 2.835289052224211659e+01 -7.198799739111491069e-01 7.064421139597093502e-01
1.942000000000000000e+03 2.824568335537065877e+01 -7.039688278565319202e-01 7.074802335595741232e-01
1.943000000000000000e+03 2.813792692711139409e+01 -6.883701766507674957e-01 7.086036733144220889e-01
1.944000000000000000e+03 2.802964576894997251e+01 -6.730908522108005609e-01 7.098109995118493387e-01
1.945000000000000000e+03 2.792086451691757176e+01 -6.581377113758043462e-01 7.111007717338554412e-01
1.946000000000000000e+03 2.781160791172640856e+01 -6.435176359377988708e-01 7.124715428478808343e-01
1.947000000000000000e+03 2.770190079890534207e+01 -6.292375326722701168e-01 7.139218589978438834e-01
1.948000000000000000e+03 2.759176799412301762e+01 -6.153031688391542575e-01 7.154501559640210617e-01
1.949000000000000000e+03 2.748123387777907922e+01 -6.017156690596217050e-01 7.170544474094361354e-01
1.950000000000000000e+03 2.737032279763706910e+01 -5.884749921804237616e-01 7.187326342733253437e-01
1.951000000000000000e+03 2.725905920349140743e+01 -5.755810934079483854e-01 7.204826081774238222e-01
1.952000000000000000e+03 2.714746764729876460e+01 -5.630339243020341389e-01 7.223022514137279471e-01
1.953000000000000000e+03 2.703557278330922387e+01 -5.508334327697806954e-01 7.241894369322547931e-01
1.954000000000000000e+03 2.692339936819762158e+01 -5.389795630593611220e-01 7.261420283288048116e-01
1.955000000000000000e+03 2.681097226119479870e+01 -5.274722557538351619e-01 7.281578798327225099e-01
1.956000000000000000e+03 2.669831642421886286e+01 -5.163114477649596301e-01 7.302348362946573523e-01
1.957000000000000000e+03 2.658545692200649668e+01 -5.054970723270020283e-01 7.323707331743263271e-01
1.958000000000000000e+03 2.647241892224419502e+01 -4.950290589905513294e-01 7.345633965282738487e-01
1.959000000000000000e+03 2.635922769569954838e+01 -4.849073336163310377e-01 7.368106429976337690e-01
1.960000000000000000e+03 2.624590861635251926e+01 -4.751318183690106944e-01 7.391102797958898352e-01
1.961000000000000000e+03 2.613248716152672912e+01 -4.657024317110181610e-01 7.414601046966381448e-01
1.962000000000000000e+03 2.601898891202070985e+01 -4.566190883963520131e-01 7.438579060213478256e-01
1.963000000000000000e+03 2.590543955223919070e+01 -4.478816994643931015e-01 7.463014626271223806e-01
1.964000000000000000e+03 2.579186487032435693e+01 -4.394901722337164474e-01 7.487885438944601457e-01
1.965000000000000000e+03 2.567829075828713314e+01 -4.314444102959045235e-01 7.513169097150167453e-01
1.966000000000000000e+03 2.556474321213846324e+01 -4.237443135093581503e-01 7.538843104793666594e-01
1.967000000000000000e+03 2.545124833202057246e+01 -4.163897779931085563e-01 7.564884870647621273e-01
1.968000000000000000e+03 2.533783232233825089e+01 -4.093806961206306605e-01 7.591271708228976012e-01
1.969000000000000000e+03 2.522452149189011195e+01 -4.027169565136538565e-01 7.617980835676682050e-01
1.970000000000000000e+03 2.511134225399986164e+01 -3.963984440359747397e-01 7.644989375629331896e-01
1.971000000000000000e+03 2.499832112664761752e+01 -3.904250397872691680e-01 7.672274355102756127e-01
1.972000000000000000e+03 2.488548473260111393e+01 -3.847966210969039347e-01 7.699812705367644616e-01
1.973000000000000000e+03 2.477285979954702810e+01 -3.795130615177494948e-01 7.727581261827155545e-01
1.974000000000000000e+03 2.466047316022223157e+01 -3.745742308199917492e-01 7.755556763894534411e-01
1.975000000000000000e+03 2.454835175254506652e+01 -3.699799949849436054e-01 7.783715854870714157e-01
1.976000000000000000e+03 2.443652261974661144e+01 -3.657302161988580380e-01 7.812035081821939730e-01
1.977000000000000000e+03 2.432501291050198233e+01 -3.618247528467396501e-01 7.840490895457383758e-01
1.978000000000000000e+03 2.421384987906155928e+01 -3.582634595061564564e-01 7.869059650006732243e-01
1.979000000000000000e+03 2.410306088538230895e+01 -3.550461869410525551e-01 7.897717603097842431e-01
1.980000000000000000e+03 2.399267339525901477e+01 -3.521727820955600774e-01 7.926440915634309636e-01
1.981000000000000000e+03 2.388271498045558516e+01 -3.496430880878105829e-01 7.955205651673109557e-01
1.982000000000000000e+03 2.377321331883630151e+01 -3.474569442037485079e-01 7.983987778302199523e-01
1.983000000000000000e+03 2.366419619449712997e+01 -3.456141858909418385e-01 8.012763165518138608e-01
1.984000000000000000e+03 2.355569149789690186e+01 -3.441146447523950602e-01 8.041507586103683325e-01
1.985000000000000000e+03 2.344772722598873216e+01 -3.429581485403609409e-01 8.070196715505425500e-01
1.986000000000000000e+03 2.334033148235115007e+01 -3.421445211501526473e-01 8.098806131711382417e-01
1.987000000000000000e+03 2.323352978274759906e+01 -3.416728133164546044e-01 8.127312898647607309e-01
1.988000000000000000e+03 2.312733694984444810e+01 -3.415389885199854869e-01 8.155700329363775314e-01
1.989000000000000000e+03 2.302176515905023280e+01 -3.417382200226684597e-01 8.183953257689806637e-01
1.990000000000000000e+03 2.291682662771665235e+01 -3.422656585880816116e-01 8.212056457827959788e-01
1.991000000000000000e+03 2.281253361518792389e+01 -3.431164324518997666e-01 8.239994644278535452e-01
1.992000000000000000e+03 2.270889842285026461e+01 -3.442856472923370714e-01 8.267752471765610345e-01
1.993000000000000000e+03 2.260593339418127101e+01 -3.457683862005877518e-01 8.295314535162739977e-01
1.994000000000000000e+03 2.250365091479935842e+01 -3.475597096512694217e-01 8.322665369418696946e-01
1.995000000000000000e+03 2.240206341251312594e+01 -3.496546554728636735e-01 8.349789449483154824e-01
1.996000000000000000e+03 2.230118335737087065e+01 -3.520482388181595534e-01 8.376671190232451991e-01
1.997000000000000000e+03 2.220102326170987439e+01 -3.547354521346936518e-01 8.403294946395257758e-01
1.998000000000000000e+03 2.210159568020594634e+01 -3.577112651351939676e-01 8.429645012478339527e-01
1.999000000000000000e+03 2.200291320992273825e+01 -3.609706247680202207e-01 8.455705622692236689e-01
2.000000000000000000e+03 2.190498849036123019e+01 -3.645084551876069945e-01 8.481460950877014460e-01
2.001000000000000000e+03 2.180783420350910617e+01 -3.683196577249047698e-01 8.506895110427953322e-01
2.002000000000000000e+03 2.171146307389018659e+01 -3.723991108578227904e-01 8.531992154221292868e-01
2.003000000000000000e+03 2.161588786861384293e+01 -3.767416701816700408e-01 8.556736074539922354e-01
2.004000000000000000e+03 2.152112139742441599e+01 -3.813421683795981121e-01 8.581110802999123432e-01
2.005000000000000000e+03 2.142717651275061286e+01 -3.861954151930420132e-01 8.605100210472262923e-01
2.006000000000000000e+03 2.133406610975494999e+01 -3.912961973921634251e-01 8.628688107016535547e-01
2.007000000000000000e+03 2.124180312638316082e+01 -3.966392787462916791e-01 8.651858241798664473e-01
2.008000000000000000e+03 2.115040054341358911e+01 -4.022193999943662890e-01 8.674594303020627395e-01
2.009000000000000000e+03 2.105987138450665341e+01 -4.080312788153783732e-01 8.696879917845368180e-01
2.010000000000000000e+03 2.097022871625421203e+01 -4.140696097988129099e-01 8.718698652322519616e-01
2.011000000000000000e+03 2.088148564822900966e+01 -4.203290644150907140e-01 8.740034011314119500e-01
2.012000000000000000e+03 2.079365533303407432e+01 -4.268042909860101930e-01 8.760869438420323396e-01
2.013000000000000000e+03 2.070675096635215695e+01 -4.334899146551894344e-01 8.781188315905134045e-01
2.014000000000000000e+03 2.062078578699513187e+01 -4.403805373585083505e-01 8.800973964622107459e-01
2.015000000000000000e+03 2.053577307695339726e+01 -4.474707377945497111e-01 8.820209643940074562e-01
2.016000000000000000e+03 2.045172616144533961e+01 -4.547550713950427315e-01 8.838878551668861716e-01
2.017000000000000000e+03 2.036865840896669511e+01 -4.622280702953031617e-01 8.856963823985004591e-01
2.018000000000000000e+03 2.028658323133999986e+01 -4.698842433046764300e-01 8.874448535357467582e-01
2.019000000000000000e+03 2.020551408376399749e+01 -4.777180758769793978e-01 8.891315698473361007e-01
2.020000000000000000e+03 2.012546446486304674e+01 -4.857240300809421152e-01 8.907548264163659413e-01
2.021000000000000000e+03 2.004644791673655035e+01 -4.938965445706495205e-01 8.923129121328922109e-01
2.022000000000000000e+03 1.996847802500836266e+01 -5.022300345559841395e-01 8.938041096865000368e-01
2.023000000000000000e+03 1.989156841887619365e+01 -5.107188917730669520e-01 8.952266955588763508e-01
2.024000000000000000e+03 1.981573277116108045e+01 -5.193574844547009794e-01 8.965789400163827194e-01
2.025000000000000000e+03 1.974098479835672038e+01 -5.281401573008109862e-01 8.978591071026242876e-01
2.026000000000000000e+03 1.966733519879350567e+01 -5.370612447615054075e-01 8.990657251342278888e-01
2.027000000000000000e+03 1.959478244285086745e+01 -5.461151110505041428e-01 9.001984003392773381e-01
2.028000000000000000e+03 1.952332191630648595e+01 -5.552961103618887506e-01 9.012570090822779045e-01
2.029000000000000000e+03 1.945294897614092378e+01 -5.645985735545776540e-01 9.022414278950943167e-01
2.030000000000000000e+03 1.938365895049760468e+01 -5.740168081231589170e-01 9.031515334774304904e-01
2.031000000000000000e+03 1.931544713864276019e+01 -5.835450981687200223e-01 9.039872026973021502e-01
2.032000000000000000e+03 1.924830881092535861e+01 -5.931777043696795371e-01 9.047483125915150026e-01
2.033000000000000000e+03 1.918223920873705524e+01 -6.029088639526174465e-01 9.054347403661398008e-01
2.034000000000000000e+03 1.911723354447214973e+01 -6.127327906631065968e-01 9.060463633969888519e-01
2.035000000000000000e+03 1.905328700148752930e+01 -6.226436747365431401e-01 9.065830592300911928e-01
2.036000000000000000e+03 1.899039473406259404e+01 -6.326356828689778666e-01 9.070447055821695415e-01
2.037000000000000000e+03 1.892855186735922857e+01 -6.427029581879474263e-01 9.074311803411161392e-01
2.038000000000000000e+03 1.886775349738175223e+01 -6.528396202233045509e-01 9.077423615664684808e-01
2.039000000000000000e+03 1.880799469093684095e+01 -6.630397648780496089e-01 9.079781274898852672e-01
2.040000000000000000e+03 1.874927048559347043e+01 -6.732974643991608277e-01 9.081383565156228022e-01
2.041000000000000000e+03 1.869157588964290184e+01 -6.836067673484259588e-01 9.082229272210105009e-01
2.042000000000000000e+03 1.863490588205859666e+01 -6.939616985732732779e-01 9.082317183569273977e-01
2.043000000000000000e+03 1.857925541245614554e+01 -7.043562591776015847e-01 9.081646088482780987e-01
2.044000000000000000e+03 1.852461940105326832e+01 -7.147844264926125346e-01 9.080214777944681792e-01
2.045000000000000000e+03 1.847099273862971458e+01 -7.252401540476401953e-01 9.078022044698812465e-01
2.046000000000000000e+03 1.841837028648722807e+01 -7.357173715409828230e-01 9.075066683243538934e-01
2.047000000000000000e+03 1.836674687640948989e+01 -7.462099848107339728e-01 9.071347489836528721e-01
2.048000000000000000e+03 1.831611731062205806e+01 -7.567118758056123884e-01 9.066863262499494924e-01
2.049000000000000000e+03 1.826647636175232137e+01 -7.672169025557942224e-01 9.061612801022974617e-01
2.050000000000000000e+03 1.821781877278945316e+01 -7.777188991437432586e-01 9.055594906971077274e-01
2.051000000000000000e+03 1.817013925704434385e+01 -7.882116756750415787e-01 9.048808383686242074e-01
2.052000000000000000e+03 1.812343249810954404e+01 -7.986890182492220047e-01 9.041252036294015193e-01
2.053000000000000000e+03 1.807769314981922193e+01 -8.091446889305962120e-01 9.032924671707792674e-01
2.054000000000000000e+03 1.803291583620912064e+01 -8.195724257190896145e-01 9.023825098633583286e-01
2.055000000000000000e+03 1.798909515147646232e+01 -8.299659425210684782e-01 9.013952127574774709e-01
2.056000000000000000e+03 1.794622565993993746e+01 -8.403189291201726974e-01 9.003304570836896392e-01
2.057000000000000000e+03 1.790430189599963384e+01 -8.506250511481474597e-01 8.991881242532364649e-01
2.058000000000000000e+03 1.786331836409698681e+01 -8.608779500556723585e-01 8.979680958585263273e-01
2.059000000000000000e+03 1.782326953867471531e+01 -8.710712430831939468e-01 8.966702536736080864e-01
2.060000000000000000e+03 1.778414986413676857e+01 -8.811985232317551819e-01 8.952944796546491446e-01
2.061000000000000000e+03 1.774595375480829418e+01 -8.912533592338282018e-01 8.938406559404105112e-01
2.062000000000000000e+03 1.770867559489556342e+01 -9.012292955241433257e-01 8.923086648527224218e-01
2.063000000000000000e+03 1.767230973844592157e+01 -9.111198522105217190e-01 8.906983888969614016e-01
2.064000000000000000e+03 1.763685050930773102e+01 -9.209185250447050608e-01 8.890097107625257733e-01
2.065000000000000000e+03 1.760229071387935562e+01 -9.306193995472977765e-01 8.872427086291714282e-01
2.066000000000000000e+03 1.756861716791302896e+01 -9.402189981995094925e-01 8.853982435983366317e-01
2.067000000000000000e+03 1.753581513792329716e+01 -9.497144462869397952e-01 8.834773764267220830e-01
2.068000000000000000e+03 1.750386982543739123e+01 -9.591028589223554723e-01 8.814811726044428086e-01
2.069000000000000000e+03 1.747276636691334062e+01 -9.683813410337946959e-01 8.794107023609971652e-01
2.070000000000000000e+03 1.744248983365810091e+01 -9.775469873526736464e-01 8.772670406712360647e-01
2.071000000000000000e+03 1.741302523174566375e+01 -9.865968824018912509e-01 8.750512672613333098e-01
2.072000000000000000e+03 1.738435750193516327e+01 -9.955281004839358072e-01 8.727644666147543751e-01
2.073000000000000000e+03 1.735647151958897894e+01 -1.004337705668988168e+00 8.704077279782248544e-01
2.074000000000000000e+03 1.732935209459090942e+01 -1.013022751783031250e+00 8.679821453677036835e-01
2.075000000000000000e+03 1.730298397126419374e+01 -1.021580282395951000e+00 8.654888175743471468e-01
2.076000000000000000e+03 1.727735182828972071e+01 -1.030007330809646238e+00 8.629288481704832092e-01
2.077000000000000000e+03 1.725244027862406426e+01 -1.038300920046130393e+00 8.603033455155782994e-01
2.078000000000000000e+03 1.722823386941765733e+01 -1.046458062835640579e+00 8.576134227622076445e-01
2.079000000000000000e+03 1.720471708193288052e+01 -1.054475761604740214e+00 8.548601978620248287e-01
2.080000000000000000e+03 1.718187433146216136e+01 -1.062351008464425872e+00 8.520447935717302412e-01
2.081000000000000000e+03 1.715968996724613049e+01 -1.070080785198234352e+00 8.491683374590431876e-01
2.082000000000000000e+03 1.713814827239168892e+01 -1.077662063250344193e+00 8.462319619086673406e-01
2.083000000000000000e+03 1.711723346379016775e+01 -1.085091803713685632e+00 8.432368041282644056e-01
2.084000000000000000e+03 1.709692969203540613e+01 -1.092366957318043008e+00 8.401840061544199045e-01
2.085000000000000000e+03 1.707722104134188612e+01 -1.099484464418162721e+00 8.370747148586159536e-01
2.086000000000000000e+03 1.705809152946283902e+01 -1.106441254981856304e+00 8.339100819531980457e-01
2.087000000000000000e+03 1.703952510760836603e+01 -1.113234248578108154e+00 8.306912639973460522e-01
2.088000000000000000e+03 1.702150566036355528e+01 -1.119860354365180166e+00 8.274194224030437805e-01
2.089000000000000000e+03 1.700401700560657403e+01 -1.126316471078716352e+00 8.240957234410467569e-01
2.090000000000000000e+03 1.698704289442681770e+01 -1.132599487019850582e+00 8.207213382468545593e-01
2.091000000000000000e+03 1.697056701104300203e+01 -1.138706280043310315e+00 8.172974428266773783e-01
2.092000000000000000e+03 1.695457297272128017e+01 -1.144633717545523011e+00 8.138252180634067967e-01
2.093000000000000000e+03 1.693904432969335616e+01 -1.150378656452720527e+00 8.103058497225861245e-01
2.094000000000000000e+03 1.692396456507460911e+01 -1.155937943209047081e+00 8.067405284583782921e-01
2.095000000000000000e+03 1.690931709478221023e+01 -1.161308413764662539e+00 8.031304498195364072e-01
2.096000000000000000e+03 1.689508526745321149e+01 -1.166486893563848604e+00 7.994768142553728696e-01
2.097000000000000000e+03 1.688125236436268750e+01 -1.171470197533113877e+00 7.957808271217279295e-01
2.098000000000000000e+03 1.686780159934184198e+01 -1.176255130069301380e+00 7.920436986869413554e-01
2.099000000000000000e+03 1.685471611869611763e+01 -1.180838485027692730e+00 7.882666441378203270e-01
2.100000000000000000e+03 1.684197900112331681e+01 -1.185217045710112105e+00 7.844508835856083273e-01
2.101000000000000000e+03 1.682957325763171141e+01 -1.189387584853034863e+00 7.805976420719565878e-01
2.102000000000000000e+03 1.681748183145816000e+01 -1.193346864615691505e+00 7.767081495748919817e-01
2.103000000000000000e+03 1.680568759798622835e+01 -1.197091636568172968e+00 7.727836410147870261e-01
2.104000000000000000e+03 1.679417400016147965e+01 -1.200619355707277736e+00 7.688253742726277595e-01
2.105000000000000000e+03 1.678292695973388504e+01 -1.203930327957712265e+00 7.648346843698549113e-01
2.106000000000000000e+03 1.677193297914926617e+01 -1.207025577587944820e+00 7.608129296773636918e-01
2.107000000000000000e+03 1.676117850719474589e+01 -1.209906134546419487e+00 7.567614739438836002e-01
2.108000000000000000e+03 1.675064993893407461e+01 -1.212573034469005773e+00 7.526816863024348159e-01
2.109000000000000000e+03 1.674033361564297806e+01 -1.215027318686451085e+00 7.485749412767873645e-01
2.110000000000000000e+03 1.673021582474447655e+01 -1.217270034231832998e+00 7.444426187879163992e-01
2.111000000000000000e+03 1.672028279974422560e+01 -1.219302233848010397e+00 7.402861041604614778e-01
2.112000000000000000e+03 1.671052072016584944e+01 -1.221124975995076190e+00 7.361067881291832871e-01
2.113000000000000000e+03 1.670091571148626741e+01 -1.222739324857808452e+00 7.319060668454218099e-01
2.114000000000000000e+03 1.669145384507103103e+01 -1.224146350353122470e+00 7.276853418835528275e-01
2.115000000000000000e+03 1.668212113810966812e+01 -1.225347128137523223e+00 7.234460202474459756e-01
2.116000000000000000e+03 1.667290355355099152e+01 -1.226342739614556532e+00 7.191895143769225784e-01
2.117000000000000000e+03 1.666378700003845026e+01 -1.227134271942260879e+00 7.149172421542125955e-01
2.118000000000000000e+03 1.665475733184547025e+01 -1.227722818040620556e+00 7.106306269104130102e-01
2.119000000000000000e+03 1.664580034881075576e+01 -1.228109476599014815e+00 7.063310974319434443e-01
2.120000000000000000e+03 1.663690179627366561e+01 -1.228295352083674352e+00 7.020200879670066563e-01
2.121000000000000000e+03 1.662804736500950398e+01 -1.228281554745127568e+00 6.976990382320428230e-01
2.122000000000000000e+03 1.661922269116488948e+01 -1.228069200625656610e+00 6.933693934181892615e-01
2.123000000000000000e+03 1.661041335619306025e+01 -1.227659411566748071e+00 6.890326041977378191e-01
2.124000000000000000e+03 1.660160488678922519e+01 -1.227053315216544149e+00 6.846901267305905980e-01
2.125000000000000000e+03 1.659278275482589038e+01 -1.226252045037295124e+00 6.803434226707195664e-01
2.126000000000000000e+03 1.658393237728819258e+01 -1.225256740312811399e+00 6.759939591726232822e-01
2.127000000000000000e+03 1.657503911620923631e+01 -1.224068546155915538e+00 6.716432088977836168e-01
2.128000000000000000e+03 1.656608827860540956e+01 -1.222688613515892531e+00 6.672926500211248113e-01
2.129000000000000000e+03 1.655706511641175638e+01 -1.221118099185944494e+00 6.629437662374696449e-01
2.130000000000000000e+03 1.654795482641726068e+01 -1.219358165810639383e+00 6.585980467679977135e-01
2.131000000000000000e+03 1.653874255020021167e+01 -1.217409981893365911e+00 6.542569863667027086e-01
2.132000000000000000e+03 1.652941337406353739e+01 -1.215274721803783375e+00 6.499220853268494746e-01
