# l   cl_TT   cl_TE   cl_EE
1.864000000000000000e+03 3.412222408771895488e+01 -1.880726534766075320e+00 1.586093839192793453e+00
1.865000000000000000e+03 3.407761134123497015e+01 -1.901289160644980436e+00 1.584483826581240429e+00
1.866000000000000000e+03 3.403461307759927479e+01 -1.921696213800116793e+00 1.582727608633584415e+00
1.867000000000000000e+03 3.399322025788550405e+01 -1.941935880888791877e+00 1.580824802192509981e+00
1.868000000000000000e+03 3.395342378675543671e+01 -1.961996299841530345e+00 1.578775023930196086e+00
1.869000000000000000e+03 3.391521451237540674e+01 -1.981865559797771681e+00 1.576577890348737077e+00
1.870000000000000000e+03 3.387858030472445847e+01 -2.001532744804243258e+00 1.574233368001905831e+00
1.871000000000000000e+03 3.384349726568871120e+01 -2.020991073969306662e+00 1.571742827156171751e+00
1.872000000000000000e+03 3.380993845001089682e+01 -2.040234785755231872e+00 1.569107996376427172e+00
1.873000000000000000e+03 3.377787678047023689e+01 -2.059258096417859729e+00 1.566330613065600508e+00
1.874000000000000000e+03 3.374728504769856841e+01 -2.078055199978095402e+00 1.563412423477089641e+00
1.875000000000000000e+03 3.371813590999646948e+01 -2.096620268193400083e+00 1.560355182727186429e+00
1.876000000000000000e+03 3.369040189314945621e+01 -2.114947450529281348e+00 1.557160654807508982e+00
1.877000000000000000e+03 3.366405539024406579e+01 -2.133030874130786625e+00 1.553830612597429495e+00
1.878000000000000000e+03 3.363906866148401775e+01 -2.150864643793992670e+00 1.550366837876502313e+00
1.879000000000000000e+03 3.361541383400638949e+01 -2.168442841937500365e+00 1.546771121336895760e+00
1.880000000000000000e+03 3.359306290169772069e+01 -2.185759528573924193e+00 1.543045262595818645e+00
1.881000000000000000e+03 3.357198772501014616e+01 -2.202808741281384819e+00 1.539191070207950540e+00
1.882000000000000000e+03 3.355216003077759979e+01 -2.219584495174999450e+00 1.535210361677869839e+00
1.883000000000000000e+03 3.353355141203186207e+01 -2.236080782878373530e+00 1.531104963472483371e+00
1.884000000000000000e+03 3.351613332781882804e+01 -2.252291574495099979e+00 1.526876711033457790e+00
1.885000000000000000e+03 3.349987710301451926e+01 -2.268210817580236682e+00 1.522527448789644078e+00
1.886000000000000000e+03 3.348475392814130203e+01 -2.283832437111810165e+00 1.518059030169509160e+00
1.887000000000000000e+03 3.347073485918404856e+01 -2.299150335462304628e+00 1.513473317613567293e+00
1.888000000000000000e+03 3.345779081740619887e+01 -2.314158392370148309e+00 1.508772182586803678e+00
1.889000000000000000e+03 3.344589258916598595e+01 -2.328850464911213614e+00 1.503957505591108079e+00
1.890000000000000000e+03 3.343501082573251182e+01 -2.343220387470301702e+00 1.499031176177702207e+00
1.891000000000000000e+03 3.342511604310193718e+01 -2.357261971712636850e+00 1.493995092959568449e+00
1.892000000000000000e+03 3.341617862181360721e+01 -2.370969006555360803e+00 1.488851163623879481e+00
1.893000000000000000e+03 3.340816880676619860e+01 -2.384335258139021363e+00 1.483601304944428323e+00
1.894000000000000000e+03 3.340105670703385243e+01 -2.397354469799062304e+00 1.478247442794054844e+00
1.895000000000000000e+03 3.339481229568232123e+01 -2.410020362037321284e+00 1.472791512157076932e+00
1.896000000000000000e+03 3.338940540958512315e+01 -2.422326632493516207e+00 1.467235457141719657e+00
1.897000000000000000e+03 3.338480574923965349e+01 -2.434266955916737363e+00 1.461581230992542002e+00
1.898000000000000000e+03 3.338098287858336022e+01 -2.445834984136944001e+00 1.455830796102869584e+00
1.899000000000000000e+03 3.337790622480989100e+01 -2.457024346036451146e+00 1.449986124027220269e+00
1.900000000000000000e+03 3.337554507818521188e+01 -2.467828647521421281e+00 1.444049195493735116e+00
1.901000000000000000e+03 3.337386859186370458e+01 -2.478241471493357384e+00 1.438022000416607327e+00
1.902000000000000000e+03 3.337284578170444860e+01 -2.488256377820598164e+00 1.431906537908510302e+00
1.903000000000000000e+03 3.337244552608722614e+01 -2.497866903309805764e+00 1.425704816293028587e+00
1.904000000000000000e+03 3.337263656572871895e+01 -2.507066561677455674e+00 1.419418853117084156e+00
1.905000000000000000e+03 3.337338750349866956e+01 -2.515848843521331979e+00 1.413050675163368686e+00
1.906000000000000000e+03 3.337466680423594312e+01 -2.524207216292019051e+00 1.406602318462770063e+00
1.907000000000000000e+03 3.337644279456482366e+01 -2.532135124264393689e+00 1.400075828306802439e+00
1.908000000000000000e+03 3.337868366271098353e+01 -2.539625988509113252e+00 1.393473259260036290e+00
1.909000000000000000e+03 3.338135824713682354e+01 -2.546674508238063073e+00 1.386796737760183085e+00
1.910000000000000000e+03 3.338443840942625940e+01 -2.553280575804985020e+00 1.380048650418074230e+00
1.911000000000000000e+03 3.338789667922512194e+01 -2.559445391662104274e+00 1.373231457186032456e+00
1.912000000000000000e+03 3.339170546691570962e+01 -2.565170165725172868e+00 1.366347628915743018e+00
1.913000000000000000e+03 3.339583706345898406e+01 -2.570456117387795558e+00 1.359399647372744324e+00
1.914000000000000000e+03 3.340026364023657379e+01 -2.575304475535747262e+00 1.352390005250915017e+00
1.915000000000000000e+03 3.340495724889289164e+01 -2.579716478561298487e+00 1.345321206186962604e+00
1.916000000000000000e+03 3.340988982117727346e+01 -2.583693374377529217e+00 1.338195764774913643e+00
1.917000000000000000e+03 3.341503316878606000e+01 -2.587236420432660111e+00 1.331016206580602601e+00
1.918000000000000000e+03 3.342035898320473564e+01 -2.590346883724365501e+00 1.323785068156158928e+00
1.919000000000000000e+03 3.342583883554994628e+01 -2.593026040814098820e+00 1.316504897054496803e+00
1.920000000000000000e+03 3.343144417641170207e+01 -2.595275177841414926e+00 1.309178251843807095e+00
1.921000000000000000e+03 3.343714633569541661e+01 -2.597095590538285315e+00 1.301807702122040444e+00
1.922000000000000000e+03 3.344291652246403856e+01 -2.598488584243428878e+00 1.294395828531401449e+00
1.923000000000000000e+03 3.344872582478016199e+01 -2.599455473916625792e+00 1.286945222772834629e+00
1.924000000000000000e+03 3.345454520954808686e+01 -2.599997584153042052e+00 1.279458487620513951e+00
1.925000000000000000e+03 3.346034552235597204e+01 -2.600116249197547358e+00 1.271938236936332567e+00
1.926000000000000000e+03 3.346609748731789580e+01 -2.599812812959043651e+00 1.264387095684390117e+00
1.927000000000000000e+03 3.347177170691600168e+01 -2.599088629024777664e+00 1.256807699945483137e+00
1.928000000000000000e+03 3.347733866184259455e+01 -2.597945060674669016e+00 1.249202696931593026e+00
1.929000000000000000e+03 3.348276871084218698e+01 -2.596383480895628537e+00 1.241574745000376012e+00
1.930000000000000000e+03 3.348803209055368768e+01 -2.594405272395879702e+00 1.233926513669650005e+00
1.931000000000000000e+03 3.349309891535245498e+01 -2.592011827619283171e+00 1.226260683631886117e+00
1.932000000000000000e+03 3.349793917719237868e+01 -2.589204548759648894e+00 1.218579946768695077e+00
1.933000000000000000e+03 3.350252274544804720e+01 -2.585984847775071316e+00 1.210887006165318081e+00
1.934000000000000000e+03 3.350681936675683659e+01 -2.582354146402238815e+00 1.203184576125115424e+00
1.935000000000000000e+03 3.351079866486092840e+01 -2.578313876170760910e+00 1.195475382184052249e+00
1.936000000000000000e+03 3.351443014044955504e+01 -2.573865478417488806e+00 1.187762161125194060e+00
1.937000000000000000e+03 3.351768317100097505e+01 -2.569010404300835493e+00 1.180047660993187808e+00
1.938000000000000000e+03 3.352052701062466866e+01 -2.563750114815098069e+00 1.172334641108757625e+00
1.939000000000000000e+03 3.352293078990336994e+01 -2.558086080804778284e+00 1.164625872083187907e+00
1.940000000000000000e+03 3.352486351573521262e+01 -2.552019782978905749e+00 1.156924135832817280e+00
1.941000000000000000e+03 3.352629407117585458e+01 -2.545552711925356260e+00 1.149232225593523893e+00
1.942000000000000000e+03 3.352719121528050295e+01 -2.538686368125175896e+00 1.141552945935216279e+00
1.943000000000000000e+03 3.352752358294608115e+01 -2.531422261966901566e+00 1.133889112776321095e+00
1.944000000000000000e+03 3.352725968475335350e+01 -2.523761913760881104e+00 1.126243553398273312e+00
1.945000000000000000e+03 3.352636790680895018e+01 -2.515706853753596928e+00 1.118619106460003509e+00
1.946000000000000000e+03 3.352481651058751311e+01 -2.507258622141984361e+00 1.111018622012427626e+00
1.947000000000000000e+03 3.352257363277380620e+01 -2.498418769087755731e+00 1.103444961512936251e+00
1.948000000000000000e+03 3.351961062098903454e+01 -2.489189626324734839e+00 1.095900792670469581e+00
1.949000000000000000e+03 3.351591206868491213e+01 -2.479576628289738682e+00 1.088387972266597670e+00
1.950000000000000000e+03 3.351146585532977440e+01 -2.469586008459492277e+00 1.080908158726282764e+00
1.951000000000000000e+03 3.350625981731641190e+01 -2.459224029379481369e+00 1.073463016874328435e+00
1.952000000000000000e+03 3.350028174790973878e+01 -2.448496982702666358e+00 1.066054217943386284e+00
1.953000000000000000e+03 3.349351939719423399e+01 -2.437411189228187336e+00 1.058683439581957320e+00
1.954000000000000000e+03 3.348596047202152448e+01 -2.425972998940071790e+00 1.051352365862395999e+00
1.955000000000000000e+03 3.347759263595791879e+01 -2.414188791045948967e+00 1.044062687288916935e+00
1.956000000000000000e+03 3.346840350923192631e+01 -2.402064974015752252e+00 1.036816100805596053e+00
1.957000000000000000e+03 3.345838066868184058e+01 -2.389607985620435748e+00 1.029614309804377514e+00
1.958000000000000000e+03 3.344751164770323726e+01 -2.376824292970674879e+00 1.022459024133075767e+00
1.959000000000000000e+03 3.343578393619652900e+01 -2.363720392555580752e+00 1.015351960103380025e+00
1.960000000000000000e+03 3.342318498051452025e+01 -2.350302810281406529e+00 1.008294840498860090e+00
1.961000000000000000e+03 3.340970218340992659e+01 -2.336578101510260019e+00 1.001289394582967507e+00
1.962000000000000000e+03 3.339532290398292957e+01 -2.322552851098807380e+00 9.943373581070431566e-01
1.963000000000000000e+03 3.338003445762871024e+01 -2.308233673436987932e+00 9.874404733183191896e-01
1.964000000000000000e+03 3.336382411598496134e+01 -2.293627212486713862e+00 9.806004889679227343e-01
1.965000000000000000e+03 3.334667910687949899e+01 -2.278740141820591258e+00 9.738191603188819379e-01
1.966000000000000000e+03 3.332858661427773228e+01 -2.263579164660621146e+00 9.670982491541293413e-01
1.967000000000000000e+03 3.330953377823023231e+01 -2.248151013916907637e+00 9.604395237845048117e-01
1.968000000000000000e+03 3.328950769482027994e+01 -2.232462452226372740e+00 9.538447590567619150e-01
1.969000000000000000e+03 3.326849541611139216e+01 -2.216520271991460511e+00 9.473157363615700710e-01
1.970000000000000000e+03 3.324648395009484858e+01 -2.200331295418846977e+00 9.408542436415197052e-01
1.971000000000000000e+03 3.322346026063728175e+01 -2.183902374558150061e+00 9.344620753991264017e-01
1.972000000000000000e+03 3.319941126742814674e+01 -2.167240391340636840e+00 9.281410327048346121e-01
1.973000000000000000e+03 3.317432384592733285e+01 -2.150352257617935692e+00 9.218929232050221412e-01
1.974000000000000000e+03 3.314818482731265448e+01 -2.133244915200742220e+00 9.157195611300045224e-01
1.975000000000000000e+03 3.312098099842740595e+01 -2.115925335897527404e+00 9.096227673020382820e-01
1.976000000000000000e+03 3.309269910172790219e+01 -2.098400521553250186e+00 9.036043691433257585e-01
1.977000000000000000e+03 3.306332583523102642e+01 -2.080677504088063845e+00 8.976662006840195884e-01
1.978000000000000000e+03 3.303284785246174948e+01 -2.062763345536025028e+00 8.918101025702258600e-01
1.979000000000000000e+03 3.300125176240069891e+01 -2.044665138083804123e+00 8.860379220720092652e-01
1.980000000000000000e+03 3.296852412943166399e+01 -2.026390004109391629e+00 8.803515130913964759e-01
1.981000000000000000e+03 3.293465147328916487e+01 -2.007945096220809855e+00 8.747527361703806292e-01
1.982000000000000000e+03 3.289962026900599312e+01 -1.989337597294819959e+00 8.692434584989255919e-01
1.983000000000000000e+03 3.286341694686074533e+01 -1.970574720515632983e+00 8.638255539229701130e-01
1.984000000000000000e+03 3.282602789232530682e+01 -1.951663709413614223e+00 8.585009029524313107e-01
1.985000000000000000e+03 3.278743944601252025e+01 -1.932611837903998264e+00 8.532713927692098244e-01
1.986000000000000000e+03 3.274763790362359117e+01 -1.913426410325593574e+00 8.481389172351930794e-01
1.987000000000000000e+03 3.270661302521308045e+01 -1.894114667177663192e+00 8.431050700950040167e-01
1.988000000000000000e+03 3.266436859134673654e+01 -1.874683501493791260e+00 8.381702220977340634e-01
1.989000000000000000e+03 3.262091192459676847e+01 -1.855139740455931552e+00 8.333344370931475842e-01
1.990000000000000000e+03 3.257625038733789324e+01 -1.835490239542387769e+00 8.285977782184648088e-01
1.991000000000000000e+03 3.253039138180142942e+01 -1.815741882563653986e+00 8.239603078970425543e-01
1.992000000000000000e+03 3.248334235012951865e+01 -1.795901581698264637e+00 8.194220878370607197e-01
1.993000000000000000e+03 3.243511077442916957e+01 -1.775976277528633851e+00 8.149831790302045631e-01
1.994000000000000000e+03 3.238570417682655744e+01 -1.755972939076902772e+00 8.106436417503505298e-01
1.995000000000000000e+03 3.233513011952098282e+01 -1.735898563840779785e+00 8.064035355522470860e-01
1.996000000000000000e+03 3.228339620483921379e+01 -1.715760177829392275e+00 8.022629192702017686e-01
1.997000000000000000e+03 3.223051007528945888e+01 -1.695564835599120190e+00 7.982218510167617964e-01
1.998000000000000000e+03 3.217647941361566666e+01 -1.675319620289449807e+00 7.942803881814016753e-01
1.999000000000000000e+03 3.212131194285152702e+01 -1.655031643658811946e+00 7.904385874292034764e-01
2.000000000000000000e+03 3.206501542637478508e+01 -1.634708046120429525e+00 7.866965046995427757e-01
2.001000000000000000e+03 3.200759766796121397e+01 -1.614355996778158886e+00 7.830541952047715970e-01
2.002000000000000000e+03 3.194906651183890745e+01 -1.593982693462337119e+00 7.795117134289035743e-01
2.003000000000000000e+03 3.188942984274233439e+01 -1.573595362765623173e+00 7.760691131262957843e-01
2.004000000000000000e+03 3.182869558596654969e+01 -1.553201260078844292e+00 7.727264473203343531e-01
2.005000000000000000e+03 3.176687170742128785e+01 -1.532807669626838676e+00 7.694837683021168440e-01
2.006000000000000000e+03 3.170396621368515255e+01 -1.512421904504300807e+00 7.663411276291378638e-01
2.007000000000000000e+03 3.163998715205974577e+01 -1.492051306711624337e+00 7.632985761239710065e-01
2.008000000000000000e+03 3.157494261062383245e+01 -1.471703247190748742e+00 7.603561638729543493e-01
2.009000000000000000e+03 3.150884071828744126e+01 -1.451385125860999992e+00 7.575139402248735054e-01
2.010000000000000000e+03 3.144168964484607898e+01 -1.431104371654937424e+00 7.547719537896447894e-01
2.011000000000000000e+03 3.137349760103484186e+01 -1.410868442554196855e+00 7.521302524370008236e-01
2.012000000000000000e+03 3.130427283858255194e+01 -1.390684825625334797e+00 7.495888832951725922e-01
2.013000000000000000e+03 3.123402365026593586e+01 -1.370561037055673115e+00 7.471478927495744937e-01
2.014000000000000000e+03 3.116275836996376825e+01 -1.350504622189142134e+00 7.448073264414882821e-01
2.015000000000000000e+03 3.109048537271097601e+01 -1.330523155562126192e+00 7.425672292667448993e-01
2.016000000000000000e+03 3.101721307475285272e+01 -1.310624240939306961e+00 7.404276453744115249e-01
2.017000000000000000e+03 3.094294993359917356e+01 -1.290815511349507894e+00 7.383886181654728542e-01
2.018000000000000000e+03 3.086770444807831026e+01 -1.271104629121537322e+00 7.364501902915155940e-01
2.019000000000000000e+03 3.079148515839145617e+01 -1.251499285920035565e+00 7.346124036534137369e-01
2.020000000000000000e+03 3.071430064616669853e+01 -1.232007202781315147e+00 7.328752994000101717e-01
2.021000000000000000e+03 3.063615953451322582e+01 -1.212636130149208125e+00 7.312389179268017347e-01
2.022000000000000000e+03 3.055707048807543558e+01 -1.193393847910909411e+00 7.297032988746235960e-01
2.023000000000000000e+03 3.047704221308707417e+01 -1.174288165432818776e+00 7.282684811283310911e-01
2.024000000000000000e+03 3.039608345742546547e+01 -1.155326921596389722e+00 7.269345028154869937e-01
2.025000000000000000e+03 3.031420301066554046e+01 -1.136517984833967709e+00 7.257014013050413492e-01
2.026000000000000000e+03 3.023141136064112189e+01 -1.117868515689286024e+00 7.245689967748158988e-01
2.027000000000000000e+03 3.014772567610216569e+01 -1.099382748603154436e+00 7.235362412073511607e-01
2.028000000000000000e+03 3.006316486016305589e+01 -1.081064194173513071e+00 7.226018646881986474e-01
2.029000000000000000e+03 2.997774789716612887e+01 -1.062916375190134932e+00 7.217645914024913845e-01
2.030000000000000000e+03 2.989149385278432547e+01 -1.044942826648922241e+00 7.210231396273045767e-01
2.031000000000000000e+03 2.980442187412364774e+01 -1.027147095766199891e+00 7.203762217240137211e-01
2.032000000000000000e+03 2.971655118982576482e+01 -1.009532741993010463e+00 7.198225441306551620e-01
2.033000000000000000e+03 2.962790111017055139e+01 -9.921033370294092268e-01 7.193608073542859804e-01
2.034000000000000000e+03 2.953849102717864028e+01 -9.748624648387590463e-01 7.189897059633422183e-01
2.035000000000000000e+03 2.944834041471395736e+01 -9.578137216620247196e-01 7.187079285800002104e-01
2.036000000000000000e+03 2.935746882858630613e+01 -9.409607160320677677e-01 7.185141578725350309e-01
2.037000000000000000e+03 2.926589590665389551e+01 -9.243070687879412217e-01 7.184070705476802710e-01
2.038000000000000000e+03 2.917364136892590665e+01 -9.078564130891851880e-01 7.183853373429885947e-01
2.039000000000000000e+03 2.908072501766503137e+01 -8.916123944301203030e-01 7.184476230191900736e-01
2.040000000000000000e+03 2.898716673749002837e+01 -8.755786706541430764e-01 7.185925863525525203e-01
2.041000000000000000e+03 2.889298649547827935e+01 -8.597589119680210112e-01 7.188188801272406003e-01
2.042000000000000000e+03 2.879820434126834172e+01 -8.441568009561862818e-01 7.191251511276762765e-01
2.043000000000000000e+03 2.870284040716249763e+01 -8.287760325950318530e-01 7.195100401308974769e-01
2.044000000000000000e+03 2.860691490822929595e+01 -8.136203142672059352e-01 7.199721818989189837e-01
2.045000000000000000e+03 2.851044814240614045e+01 -7.986933657759052174e-01 7.205102051710899902e-01
2.046000000000000000e+03 2.841346049060178558e+01 -7.839989193591715422e-01 7.211227326564562112e-01
2.047000000000000000e+03 2.831597241679893884e+01 -7.695407197041860270e-01 7.218083810261173294e-01
2.048000000000000000e+03 2.821800446815679209e+01 -7.553225239615632969e-01 7.225657609055879949e-01
2.049000000000000000e+03 2.811957727511356353e+01 -7.413481017596467160e-01 7.233934768671568261e-01
2.050000000000000000e+03 2.802071155148907522e+01 -7.276212352188033972e-01 7.242901274222466323e-01
2.051000000000000000e+03 2.792142809458727370e+01 -7.141457189657181015e-01 7.252543050137726377e-01
2.052000000000000000e+03 2.782174778529882175e+01 -7.009253601476891360e-01 7.262845960085037023e-01
2.053000000000000000e+03 2.772169158820360479e+01 -6.879639784469218089e-01 7.273795806894213234e-01
2.054000000000000000e+03 2.762128055167332619e+01 -6.752654060948247716e-01 7.285378332480791919e-01
2.055000000000000000e+03 2.752053580797402432e+01 -6.628334878863025859e-01 7.297579217769623039e-01
2.056000000000000000e+03 2.741947857336864658e+01 -6.506720811940530647e-01 7.310384082618476276e-01
2.057000000000000000e+03 2.731813014821959484e+01 -6.387850559828598396e-01 7.323778485741628819e-01
2.058000000000000000e+03 2.721651191709127460e+01 -6.271762948238885915e-01 7.337747924633472030e-01
2.059000000000000000e+03 2.711464534885265110e+01 -6.158496929089803951e-01 7.352277835492085911e-01
2.060000000000000000e+03 2.701255199677979491e+01 -6.048091580649481713e-01 7.367353593142862422e-01
2.061000000000000000e+03 2.691025349865844873e+01 -5.940586107678701433e-01 7.382960510962081058e-01
2.062000000000000000e+03 2.680777157688656587e+01 -5.836019841573850675e-01 7.399083840800517731e-01
2.063000000000000000e+03 2.670512803857685924e+01 -5.734432240509867995e-01 7.415708772907035895e-01
2.064000000000000000e+03 2.660234477565936828e+01 -5.635862889583195257e-01 7.432820435852176555e-01
2.065000000000000000e+03 2.649944303411628965e+01 -5.540343059678508597e-01 7.450403673303547247e-01
2.066000000000000000e+03 2.639644121581856950e+01 -5.447870318378498222e-01 7.468442372775764282e-01
2.067000000000000000e+03 2.629335706131217165e+01 -5.358433739370596083e-01 7.486920131970136172e-01
2.068000000000000000e+03 2.619020837935313040e+01 -5.272022327289438426e-01 7.505820481408281841e-01
2.069000000000000000e+03 2.608701304698953294e+01 -5.188625017622376934e-01 7.525126884349426781e-01
2.070000000000000000e+03 2.598378900964349825e+01 -5.108230676614995414e-01 7.544822736707746946e-01
2.071000000000000000e+03 2.588055428119318790e+01 -5.030828101176627598e-01 7.564891366969674902e-01
2.072000000000000000e+03 2.577732694405481695e+01 -4.956406018785872725e-01 7.585316036111224847e-01
2.073000000000000000e+03 2.567412514926458300e+01 -4.884953087396100568e-01 7.606079937515299871e-01
2.074000000000000000e+03 2.557096711656075527e+01 -4.816457895340990336e-01 7.627166196889033634e-01
2.075000000000000000e+03 2.546787113446556461e+01 -4.750908961240019046e-01 7.648557872181088735e-01
2.076000000000000000e+03 2.536485556036731026e+01 -4.688294733903998202e-01 7.670237953498991734e-01
2.077000000000000000e+03 2.526193882060225349e+01 -4.628603592240578268e-01 7.692189363026437077e-01
2.078000000000000000e+03 2.515913941053666747e+01 -4.571823845159767585e-01 7.714394954940623217e-01
2.079000000000000000e+03 2.505647589464883396e+01 -4.517943731479453495e-01 7.736837515329566539e-01
2.080000000000000000e+03 2.495396690661100081e+01 -4.466951419830904602e-01 7.759499762109406396e-01
2.081000000000000000e+03 2.485163114937143192e+01 -4.418835008564300226e-01 7.782364344941754553e-01
2.082000000000000000e+03 2.474948739523632213e+01 -4.373582525654238218e-01 7.805413845150982466e-01
2.083000000000000000e+03 2.464755448595189335e+01 -4.331181928605254416e-01 7.828630775641567396e-01
2.084000000000000000e+03 2.454585133278629527e+01 -4.291621104357336569e-01 7.851997580815388567e-01
2.085000000000000000e+03 2.444439691661165881e+01 -4.254887869191438243e-01 7.875496636489071056e-01
2.086000000000000000e+03 2.434321028798605013e+01 -4.220969968634997183e-01 7.899110249811281959e-01
2.087000000000000000e+03 2.424231056723551347e+01 -4.189855077367452552e-01 7.922820659180069836e-01
2.088000000000000000e+03 2.414171694453604644e+01 -4.161530799125758295e-01 7.946610034160171976e-01
2.089000000000000000e+03 2.404144867999553270e+01 -4.135984666609893168e-01 7.970460475400331646e-01
2.090000000000000000e+03 2.394152510373584875e+01 -4.113204141388391299e-01 7.994354014550633103e-01
2.091000000000000000e+03 2.384196561597477881e+01 -4.093176613803843344e-01 8.018272614179804414e-01
2.092000000000000000e+03 2.374278968710801863e+01 -4.075889402878414836e-01 8.042198167692544697e-01
2.093000000000000000e+03 2.364401685779121465e+01 -4.061329756219372866e-01 8.066112499246848033e-01
2.094000000000000000e+03 2.354566673902188612e+01 -4.049484849924586127e-01 8.089997363671315167e-01
2.095000000000000000e+03 2.344775901222150338e+01 -4.040341788488052699e-01 8.113834446382471866e-01
2.096000000000000000e+03 2.335031342931740639e+01 -4.033887604705407859e-01 8.137605363302100603e-01
2.097000000000000000e+03 2.325334981282484748e+01 -4.030109259579445213e-01 8.161291660774540047e-01
2.098000000000000000e+03 2.315688805592895960e+01 -4.028993642225627281e-01 8.184874815484030064e-01
2.099000000000000000e+03 2.306094812256678850e+01 -4.030527569777609953e-01 8.208336234372007878e-01
2.100000000000000000e+03 2.296555004750922180e+01 -4.034697787292745863e-01 8.231657254554447523e-01
2.101000000000000000e+03 2.287071393644306028e+01 -4.041490967657610511e-01 8.254819143239158219e-01
2.102000000000000000e+03 2.277645996605295053e+01 -4.050893711493510074e-01 8.277803097643120500e-01
2.103000000000000000e+03 2.268280838410341360e+01 -4.062892547062006421e-01 8.300590244909804571e-01
2.104000000000000000e+03 2.258977730323629629e+01 -4.077469345791913113e-01 8.323163115241779542e-01
2.105000000000000000e+03 2.249737606542142387e+01 -4.094587534187101308e-01 8.345510072667117196e-01
2.106000000000000000e+03 2.240561183150395408e+01 -4.114205785802796944e-01 8.367620914934276177e-01
2.107000000000000000e+03 2.231449178331977734e+01 -4.136282596696063685e-01 8.389485403052845403e-01
2.108000000000000000e+03 2.222402312371761113e+01 -4.160776285207100633e-01 8.411093261250758291e-01
2.109000000000000000e+03 2.213421307658130743e+01 -4.187644991740550604e-01 8.432434176931554726e-01
2.110000000000000000e+03 2.204506888685202171e+01 -4.216846678546798399e-01 8.453497800631593062e-01
2.111000000000000000e+03 2.195659782055042797e+01 -4.248339129503277967e-01 8.474273745977298766e-01
2.112000000000000000e+03 2.186880716479897302e+01 -4.282079949895778448e-01 8.494751589642399736e-01
2.113000000000000000e+03 2.178170422784404181e+01 -4.318026566199742455e-01 8.514920871305162731e-01
2.114000000000000000e+03 2.169529633907821520e+01 -4.356136225861569344e-01 8.534771093605614256e-01
2.115000000000000000e+03 2.160959084906246019e+01 -4.396365997079926258e-01 8.554291722102803641e-01
2.116000000000000000e+03 2.152459512954834864e+01 -4.438672768587043072e-01 8.573472185232012821e-01
2.117000000000000000e+03 2.144031657350029363e+01 -4.483013249430019553e-01 8.592301874262004979e-01
2.118000000000000000e+03 2.135676259511775399e+01 -4.529343968752135297e-01 8.610770143252264308e-01
2.119000000000000000e+03 2.127394062985741741e+01 -4.577621275574136339e-01 8.628866309010218005e-01
2.120000000000000000e+03 2.119185813445549371e+01 -4.627801338575559531e-01 8.646579651048488246e-01
2.121000000000000000e+03 2.111052258694984118e+01 -4.679840145876023039e-01 8.663899411542108631e-01
2.122000000000000000e+03 2.102994148670225627e+01 -4.733693504816529618e-01 8.680814795285779484e-01
2.123000000000000000e+03 2.095012235442064608e+01 -4.789317041740779324e-01 8.697314969651097627e-01
2.124000000000000000e+03 2.087107273218126124e+01 -4.846666201776462790e-01 8.713389064543780593e-01
2.125000000000000000e+03 2.079280018345089687e+01 -4.905696248616572275e-01 8.729026172360919711e-01
2.126000000000000000e+03 2.071531229310913957e+01 -4.966362264300700491e-01 8.744215347948202099e-01
2.127000000000000000e+03 2.063861666747055068e+01 -5.028619148996348320e-01 8.758945608557153761e-01
2.128000000000000000e+03 2.056272093430690617e+01 -5.092421620780223090e-01 8.773205933802377121e-01
2.129000000000000000e+03 2.048763274286939051e+01 -5.157724215419550173e-01 8.786985265618783014e-01
2.130000000000000000e+03 2.041335976391082951e+01 -5.224481286153368487e-01 8.800272508218821566e-01
2.131000000000000000e+03 2.033990968970790547e+01 -5.292647003473834877e-01 8.813056528049726390e-01
2.132000000000000000e+03 2.026729023408337937e+01 -5.362175354907536828e-01 8.825326153750754354e-01
2.133000000000000000e+03 2.019550913242826695e+01 -5.433020144796785189e-01 8.837070176110405351e-01
2.134000000000000000e+03 2.012457414172411418e+01 -5.505134994080922439e-01 8.848277348023667610e-01
2.135000000000000000e+03 2.005449304056516269e+01 -5.578473340077624298e-01 8.858936384449257462e-01
2.136000000000000000e+03 1.998527362918060746e+01 -5.652988436264207994e-01 8.869035962366850212e-01
2.137000000000000000e+03 1.991692372945678713e+01 -5.728633352058933870e-01 8.878564720734318794e-01
2.138000000000000000e+03 1.984945118495938843e+01 -5.805360972602301439e-01 8.887511260444955763e-01
2.139000000000000000e+03 1.978286386095570037e+01 -5.883123998538364319e-01 8.895864144284737485e-01
2.140000000000000000e+03 1.971716964443680453e+01 -5.961874945796029612e-01 8.903611896889530586e-01
2.141000000000000000e+03 1.965237644413979012e+01 -6.041566145370357299e-01 8.910743004702348369e-01
2.142000000000000000e+03 1.958849219056999047e+01 -6.122149743103871833e-01 8.917245915930571698e-01
2.143000000000000000e+03 1.952552269437193999e+01 -6.203578655525426866e-01 8.923111049061600575e-01
2.144000000000000000e+03 1.946346520540805969e+01 -6.285809444942329627e-01 8.928336833491553604e-01
2.145000000000000000e+03 1.940231480972693490e+01 -6.368799463551798601e-01 8.932923710074281987e-01
2.146000000000000000e+03 1.934206656718615491e+01 -6.452505898972951126e-01 8.936872126319116427e-01
2.147000000000000000e+03 1.928271551141856932e+01 -6.536885774053071696e-01 8.940182536400543833e-01
2.148000000000000000e+03 1.922425664979861182e+01 -6.621895946673886924e-01 8.942855401167918439e-01
