# l   cl_TT   cl_TE   cl_EE
2.039000000000000000e+03 2.629298325243037482e+01 -1.071825357520594046e+00 1.231849141366807121e+00
2.040000000000000000e+03 2.622935298030644446e+01 -1.086576313061214716e+00 1.232979330035432142e+00
2.041000000000000000e+03 2.616688800502697632e+01 -1.101393294836618075e+00 1.234020454061451222e+00
2.042000000000000000e+03 2.610558455957909274e+01 -1.116269903891468962e+00 1.234972149992421775e+00
2.043000000000000000e+03 2.604543885122566849e+01 -1.131199715789882765e+00 1.235834053725552328e+00
2.044000000000000000e+03 2.598644706146922445e+01 -1.146176280584109142e+00 1.236605800507219799e+00
2.045000000000000000e+03 2.592860534601575395e+01 -1.161193122783215514e+00 1.237287024932491653e+00
2.046000000000000000e+03 2.587190983473855965e+01 -1.176243741321771008e+00 1.237877360944642957e+00
2.047000000000000000e+03 2.581635663164209404e+01 -1.191321609528527947e+00 1.238376441834678321e+00
2.048000000000000000e+03 2.576194181482583190e+01 -1.206420175095109348e+00 1.238783900240850278e+00
2.049000000000000000e+03 2.570866143644805746e+01 -1.221532860044687530e+00 1.239099368148177449e+00
2.050000000000000000e+03 2.565651152268976887e+01 -1.236653060700672491e+00 1.239322476887966928e+00
2.051000000000000000e+03 2.560548807371847602e+01 -1.251774147655390745e+00 1.239452857137331110e+00
2.052000000000000000e+03 2.555558706365205879e+01 -1.266889465738773035e+00 1.239490138918708961e+00
2.053000000000000000e+03 2.550680444052261109e+01 -1.281992333987035160e+00 1.239433951599385075e+00
2.054000000000000000e+03 2.545913612624029199e+01 -1.297076045611362805e+00 1.239283923891009165e+00
2.055000000000000000e+03 2.541257801655714132e+01 -1.312133867966593481e+00 1.239039683849114892e+00
2.056000000000000000e+03 2.536712598103094862e+01 -1.327159042519902465e+00 1.238700858872640032e+00
2.057000000000000000e+03 2.532277586298908290e+01 -1.342144784819484515e+00 1.238267075703447739e+00
2.058000000000000000e+03 2.527952347949233669e+01 -1.357084284463236923e+00 1.237737960425841388e+00
2.059000000000000000e+03 2.523736462129878433e+01 -1.371970705067445673e+00 1.237113138466089834e+00
2.060000000000000000e+03 2.519629505282757975e+01 -1.386797184235465386e+00 1.236392234591941808e+00
2.061000000000000000e+03 2.515631051212286096e+01 -1.401556833526406143e+00 1.235574872912148958e+00
2.062000000000000000e+03 2.511740671081754073e+01 -1.416242738423814984e+00 1.234660676875984908e+00
2.063000000000000000e+03 2.507957933409718265e+01 -1.430847958304360512e+00 1.233649269272762972e+00
2.064000000000000000e+03 2.504282404066383094e+01 -1.445365526406514611e+00 1.232540272231356093e+00
2.065000000000000000e+03 2.500713480908532915e+01 -1.459788962583305150e+00 1.231333507888562773e+00
2.066000000000000000e+03 2.497249896410318826e+01 -1.474113815596341803e+00 1.230029601949975904e+00
2.067000000000000000e+03 2.493890211499707732e+01 -1.488336131691795794e+00 1.228629384406443315e+00
2.068000000000000000e+03 2.490632980591587042e+01 -1.502451942792007111e+00 1.227133689258811611e+00
2.069000000000000000e+03 2.487476751579497858e+01 -1.516457266478588028e+00 1.225543354523087825e+00
2.070000000000000000e+03 2.484420065827368163e+01 -1.530348105975531503e+00 1.223859222235605504e+00
2.071000000000000000e+03 2.481461458161246014e+01 -1.544120450132320688e+00 1.222082138458187250e+00
2.072000000000000000e+03 2.478599456861032380e+01 -1.557770273407030670e+00 1.220212953283308810e+00
2.073000000000000000e+03 2.475832583652211483e+01 -1.571293535849439094e+00 1.218252520839262720e+00
2.074000000000000000e+03 2.473159353697590745e+01 -1.584686183084132560e+00 1.216201699295323069e+00
2.075000000000000000e+03 2.470578275589025807e+01 -1.597944146293610590e+00 1.214061350866907807e+00
2.076000000000000000e+03 2.468087851339159755e+01 -1.611063342201397575e+00 1.211832341820743508e+00
2.077000000000000000e+03 2.465686576373151340e+01 -1.624039673055144295e+00 1.209515542480029460e+00
2.078000000000000000e+03 2.463372939520412430e+01 -1.636869026609738320e+00 1.207111827229600642e+00
2.079000000000000000e+03 2.461145423006339783e+01 -1.649547276110409744e+00 1.204622074521092712e+00
2.080000000000000000e+03 2.459002502444042904e+01 -1.662070280275836476e+00 1.202047166878104312e+00
2.081000000000000000e+03 2.456942646826088961e+01 -1.674433883281256197e+00 1.199387990901363166e+00
2.082000000000000000e+03 2.454964318516220345e+01 -1.686633914741564988e+00 1.196645437273886392e+00
2.083000000000000000e+03 2.453065973241101361e+01 -1.698666189694431727e+00 1.193820400766148593e+00
2.084000000000000000e+03 2.451246060082043954e+01 -1.710526508583401828e+00 1.190913780241241948e+00
2.085000000000000000e+03 2.449503021466742325e+01 -1.722210657241003195e+00 1.187926478660043195e+00
2.086000000000000000e+03 2.447835293161007186e+01 -1.733714406871854630e+00 1.184859403086373941e+00
2.087000000000000000e+03 2.446241304260496463e+01 -1.745033514035772004e+00 1.181713464692168314e+00
2.088000000000000000e+03 2.444719477182451683e+01 -1.756163720630875780e+00 1.178489578762634382e+00
2.089000000000000000e+03 2.443268227657426195e+01 -1.767100753876696517e+00 1.175188664701417807e+00
2.090000000000000000e+03 2.441885964721024749e+01 -1.777840326297283058e+00 1.171811646035767485e+00
2.091000000000000000e+03 2.440571090705629587e+01 -1.788378135704309368e+00 1.168359450421697865e+00
2.092000000000000000e+03 2.439322001232138248e+01 -1.798709865180178724e+00 1.164833009649153261e+00
2.093000000000000000e+03 2.438137085201696053e+01 -1.808831183061135217e+00 1.161233259647171501e+00
2.094000000000000000e+03 2.437014724787427866e+01 -1.818737742920367051e+00 1.157561140489048679e+00
2.095000000000000000e+03 2.435953295426169873e+01 -1.828425183551113609e+00 1.153817596397501477e+00
2.096000000000000000e+03 2.434951165810207030e+01 -1.837889128949773854e+00 1.150003575749831697e+00
2.097000000000000000e+03 2.434006697879001280e+01 -1.847125188299012954e+00 1.146120031083091018e+00
2.098000000000000000e+03 2.433118246810927232e+01 -1.856128955950867354e+00 1.142167919099243534e+00
2.099000000000000000e+03 2.432284161015007129e+01 -1.864896011409853616e+00 1.138148200670329624e+00
2.100000000000000000e+03 2.431502782122637996e+01 -1.873421919316074380e+00 1.134061840843630709e+00
2.101000000000000000e+03 2.430772444979330160e+01 -1.881702229428324769e+00 1.129909808846832897e+00
2.102000000000000000e+03 2.430091477636437958e+01 -1.889732476607200118e+00 1.125693078093189303e+00
2.103000000000000000e+03 2.429458201342894341e+01 -1.897508180798203270e+00 1.121412626186686579e+00
2.104000000000000000e+03 2.428870939522436601e+01 -1.905025537538858504e+00 1.117069504811837088e+00
2.105000000000000000e+03 2.428328044790165663e+01 -1.912283494764985603e+00 1.112665049924182803e+00
2.106000000000000000e+03 2.427827872107471308e+01 -1.919281690419674113e+00 1.108200673032435635e+00
2.107000000000000000e+03 2.427368769805587334e+01 -1.926019763242942773e+00 1.103677791453674395e+00
2.108000000000000000e+03 2.426949079577568824e+01 -1.932497352773552279e+00 1.099097828320398040e+00
2.109000000000000000e+03 2.426567136470264430e+01 -1.938714099350822950e+00 1.094462212587585581e+00
2.110000000000000000e+03 2.426221268876295767e+01 -1.944669644116451046e+00 1.089772379039752659e+00
2.111000000000000000e+03 2.425909798526034322e+01 -1.950363629016325318e+00 1.085029768298007902e+00
2.112000000000000000e+03 2.425631040479575162e+01 -1.955795696802342665e+00 1.080235826827111723e+00
2.113000000000000000e+03 2.425383303118717393e+01 -1.960965491034225128e+00 1.075392006942532674e+00
2.114000000000000000e+03 2.425164888138937513e+01 -1.965872656081335990e+00 1.070499766817505138e+00
2.115000000000000000e+03 2.424974090541368454e+01 -1.970516837124496323e+00 1.065560570490087011e+00
2.116000000000000000e+03 2.424809198624771156e+01 -1.974897680157799984e+00 1.060575887870216283e+00
2.117000000000000000e+03 2.424668493977516448e+01 -1.979014831990431933e+00 1.055547194746768502e+00
2.118000000000000000e+03 2.424550251469563023e+01 -1.982867940248485006e+00 1.050475972794615576e+00
2.119000000000000000e+03 2.424452739244424748e+01 -1.986456653376772019e+00 1.045363709581679679e+00
2.120000000000000000e+03 2.424374218711157525e+01 -1.989780620640647646e+00 1.040211898575995608e+00
2.121000000000000000e+03 2.424312944536329084e+01 -1.992839492127821188e+00 1.035022039152762918e+00
2.122000000000000000e+03 2.424267164635997318e+01 -1.995632918750174012e+00 1.029795636601406494e+00
2.123000000000000000e+03 2.424235120167691804e+01 -1.998160552245575872e+00 1.024534202132634020e+00
2.124000000000000000e+03 2.424215045522378276e+01 -2.000422045179700792e+00 1.019239252885490554e+00
2.125000000000000000e+03 2.424205168316448678e+01 -2.002417050947844501e+00 1.013912311934418664e+00
2.126000000000000000e+03 2.424203709383688832e+01 -2.004145223776739648e+00 1.008554908296314778e+00
2.127000000000000000e+03 2.424208882767258899e+01 -2.005606218726372347e+00 1.003168576937585765e+00
2.128000000000000000e+03 2.424218895711667443e+01 -2.006799691691798948e+00 9.977548587812079539e-01
2.129000000000000000e+03 2.424231948654750468e+01 -2.007725299404962360e+00 9.923153007137828219e-01
2.130000000000000000e+03 2.424246235219646195e+01 -2.008382699436509267e+00 9.868514555925952392e-01
2.131000000000000000e+03 2.424259942206770901e+01 -2.008771550197601563e+00 9.813648822526699345e-01
2.132000000000000000e+03 2.424271249585798671e+01 -2.008891510941741565e+00 9.758571455138309592e-01
2.133000000000000000e+03 2.424278330487636168e+01 -2.008742241766580783e+00 9.703298161877559336e-01
2.134000000000000000e+03 2.424279351196395638e+01 -2.008323403615738023e+00 9.647844710850358441e-01
2.135000000000000000e+03 2.424272471141375718e+01 -2.007634658280617490e+00 9.592226930222303993e-01
2.136000000000000000e+03 2.424255842889040125e+01 -2.006675668402225110e+00 9.536460708289283827e-01
2.137000000000000000e+03 2.424227612134988163e+01 -2.005446097472982636e+00 9.480561993548017874e-01
2.138000000000000000e+03 2.424185917695931991e+01 -2.003945609838545305e+00 9.424546794766638369e-01
2.139000000000000000e+03 2.424128891501678496e+01 -2.002173870699618607e+00 9.368431181055282275e-01
2.140000000000000000e+03 2.424054658587101230e+01 -2.000130546113774610e+00 9.312231281936648175e-01
2.141000000000000000e+03 2.423961337084118028e+01 -1.997815302997266729e+00 9.255963287416565377e-01
2.142000000000000000e+03 2.423847038213667915e+01 -1.995227809126847829e+00 9.199643448054581896e-01
2.143000000000000000e+03 2.423710012105302880e+01 -1.992368243748696255e+00 9.143287387464290594e-01
2.144000000000000000e+03 2.423549086360791804e+01 -1.989238833213841762e+00 9.086908034539686874e-01
2.145000000000000000e+03 2.423363230470310725e+01 -1.985842325836139288e+00 9.030517677244708219e-01
2.146000000000000000e+03 2.423151410252615534e+01 -1.982181482252717064e+00 8.974128648953609844e-01
2.147000000000000000e+03 2.422912587850826682e+01 -1.978259075439123826e+00 8.917753328503578159e-01
2.148000000000000000e+03 2.422645721728217438e+01 -1.974077890724486917e+00 8.861404140247355343e-01
2.149000000000000000e+03 2.422349766663995396e+01 -1.969640725806659720e+00 8.805093554105843934e-01
2.150000000000000000e+03 2.422023673749087180e+01 -1.964950390767376431e+00 8.748834085620722512e-01
2.151000000000000000e+03 2.421666390381926703e+01 -1.960009708087402602e+00 8.692638296007068055e-01
2.152000000000000000e+03 2.421276860264239872e+01 -1.954821512661689242e+00 8.636518792205973849e-01
2.153000000000000000e+03 2.420854023396827159e+01 -1.949388651814524254e+00 8.580488226937155183e-01
2.154000000000000000e+03 2.420396816075351509e+01 -1.943713985314682535e+00 8.524559298751562819e-01
2.155000000000000000e+03 2.419904170886121619e+01 -1.937800385390582747e+00 8.468744752084021998e-01
2.156000000000000000e+03 2.419375016701879133e+01 -1.931650736745433639e+00 8.413057377305812601e-01
2.157000000000000000e+03 2.418808278677582990e+01 -1.925267936572393479e+00 8.357510010777320364e-01
2.158000000000000000e+03 2.418202878246192000e+01 -1.918654894569714608e+00 8.302115534900622595e-01
2.159000000000000000e+03 2.417557733114455942e+01 -1.911814532955900869e+00 8.246886878172131619e-01
2.160000000000000000e+03 2.416871757258692810e+01 -1.904749786484858598e+00 8.191837015235179376e-01
2.161000000000000000e+03 2.416143860920582753e+01 -1.897463602461046950e+00 8.136978966932658652e-01
2.162000000000000000e+03 2.415372950602947455e+01 -1.889958940754633776e+00 8.082325800359629886e-01
2.163000000000000000e+03 2.414557929065534481e+01 -1.882238773816643285e+00 8.027890628915931304e-01
2.164000000000000000e+03 2.413697695320808023e+01 -1.874306086694111917e+00 7.973686612358805714e-01
2.165000000000000000e+03 2.412791144629728635e+01 -1.866163877045240227e+00 7.919726956855505096e-01
2.166000000000000000e+03 2.411837168497542905e+01 -1.857815155154542097e+00 7.866024915035916276e-01
2.167000000000000000e+03 2.410834654669563193e+01 -1.849262943947999949e+00 7.812593786045164412e-01
2.168000000000000000e+03 2.409782487126958017e+01 -1.840510279008216843e+00 7.759446915596242000e-01
2.169000000000000000e+03 2.408679546082536049e+01 -1.831560208589565253e+00 7.706597696022612354e-01
2.170000000000000000e+03 2.407524707976527978e+01 -1.822415793633345160e+00 7.654059566330835285e-01
2.171000000000000000e+03 2.406316845472376897e+01 -1.813080107782930384e+00 7.601846012253178353e-01
2.172000000000000000e+03 2.405054827452518040e+01 -1.803556237398924011e+00 7.549970566300227004e-01
2.173000000000000000e+03 2.403737519014169877e+01 -1.793847281574310948e+00 7.498446807813513582e-01
2.174000000000000000e+03 2.402363781465112069e+01 -1.783956352149607794e+00 7.447288363018118584e-01
2.175000000000000000e+03 2.400932472319479771e+01 -1.773886573728016947e+00 7.396508905075297458e-01
2.176000000000000000e+03 2.399442445293539450e+01 -1.763641083690578260e+00 7.346122154135085180e-01
2.177000000000000000e+03 2.397892550301480696e+01 -1.753223032211321364e+00 7.296141877388925279e-01
2.178000000000000000e+03 2.396281633451199156e+01 -1.742635582272416883e+00 7.246581889122275522e-01
2.179000000000000000e+03 2.394608537040079810e+01 -1.731881909679330533e+00 7.197456050767221392e-01
2.180000000000000000e+03 2.392872099550785947e+01 -1.720965203075973893e+00 7.148778270955106207e-01
2.181000000000000000e+03 2.391071155647042445e+01 -1.709888663959856503e+00 7.100562505569127936e-01
2.182000000000000000e+03 2.389204723204027303e+01 -1.698655635741572745e+00 7.052821253276702063e-01
2.183000000000000000e+03 2.387272565779455391e+01 -1.687269991839198235e+00 7.005561030989041482e-01
2.184000000000000000e+03 2.385274633907735264e+01 -1.675735750217838271e+00 6.958786868151111138e-01
2.185000000000000000e+03 2.383210878408494082e+01 -1.664056944600094345e+00 6.912503808520453763e-01
2.186000000000000000e+03 2.381081250387074277e+01 -1.652237624484469425e+00 6.866716910181904776e-01
2.187000000000000000e+03 2.378885701235028094e+01 -1.640281855163769231e+00 6.821431245562288304e-01
2.188000000000000000e+03 2.376624182630617454e+01 -1.628193717743507740e+00 6.776651901445150949e-01
2.189000000000000000e+03 2.374296646539310984e+01 -1.615977309160308240e+00 6.732383978985463369e-01
2.190000000000000000e+03 2.371903045214277839e+01 -1.603636742200305942e+00 6.688632593724328501e-01
2.191000000000000000e+03 2.369443331196890767e+01 -1.591176145517555263e+00 6.645402875603714232e-01
2.192000000000000000e+03 2.366917457317215678e+01 -1.578599663652428209e+00 6.602699968981139422e-01
2.193000000000000000e+03 2.364325376694516123e+01 -1.565911457050020106e+00 6.560529032644408787e-01
2.194000000000000000e+03 2.361667042737743216e+01 -1.553115702078551985e+00 6.518895239826312249e-01
2.195000000000000000e+03 2.358942409146039410e+01 -1.540216591047774086e+00 6.477803778219347608e-01
2.196000000000000000e+03 2.356151429909231965e+01 -1.527218332227368691e+00 6.437259849990426552e-01
2.197000000000000000e+03 2.353294059308328556e+01 -1.514125149865353848e+00 6.397268671795588446e-01
2.198000000000000000e+03 2.350370251916018205e+01 -1.500941284206485760e+00 6.357835474794713004e-01
2.199000000000000000e+03 2.347379962597168301e+01 -1.487670991510663177e+00 6.318965504666240740e-01
2.200000000000000000e+03 2.344323146509313460e+01 -1.474318544071328452e+00 6.280664021621873427e-01
2.201000000000000000e+03 2.341199759103167821e+01 -1.460888230233873486e+00 6.242936300421295659e-01
2.202000000000000000e+03 2.338009756123105731e+01 -1.447384354414039676e+00 6.205787630386884191e-01
2.203000000000000000e+03 2.334753093607670138e+01 -1.433811237116324966e+00 6.169223315418421727e-01
2.204000000000000000e+03 2.331429727890066772e+01 -1.420173214952382690e+00 6.133248674007810708e-01
2.205000000000000000e+03 2.328039615598657264e+01 -1.406474640659428399e+00 6.097869039253784873e-01
2.206000000000000000e+03 2.324582713657461497e+01 -1.392719883118641366e+00 6.063089758876623048e-01
2.207000000000000000e+03 2.321058979286652857e+01 -1.378913327373567643e+00 6.028916195232859598e-01
2.208000000000000000e+03 2.317468370003053479e+01 -1.365059374648523338e+00 5.995353725329998218e-01
2.209000000000000000e+03 2.313810843620633761e+01 -1.351162442366997896e+00 5.962407740841231263e-01
2.210000000000000000e+03 2.310086358251008321e+01 -1.337226964170058263e+00 5.930083648120140216e-01
2.211000000000000000e+03 2.306294872303933730e+01 -1.323257389934750394e+00 5.898386868215421686e-01
2.212000000000000000e+03 2.302436344487804831e+01 -1.309258185792502971e+00 5.867322836885585646e-01
2.213000000000000000e+03 2.298510733810151763e+01 -1.295233834147531571e+00 5.836897004613688100e-01
2.214000000000000000e+03 2.294517999578138046e+01 -1.281188833695240392e+00 5.807114836622020437e-01
2.215000000000000000e+03 2.290458101399054769e+01 -1.267127699440625532e+00 5.777981812886839874e-01
2.216000000000000000e+03 2.286330999180824719e+01 -1.253054962716680043e+00 5.749503428153081019e-01
2.217000000000000000e+03 2.282136653132489812e+01 -1.238975171202794989e+00 5.721685191949055227e-01
2.218000000000000000e+03 2.277875023764715223e+01 -1.224892888943162950e+00 5.694532628601177704e-01
2.219000000000000000e+03 2.273546071890284992e+01 -1.210812696365182628e+00 5.668051277248676856e-01
2.220000000000000000e+03 2.269149758624595492e+01 -1.196739190297859468e+00 5.642246691858301411e-01
2.221000000000000000e+03 2.264686177976518522e+01 -1.182676743571408950e+00 5.617122973253494411e-01
2.222000000000000000e+03 2.260155955575149989e+01 -1.168628782047279824e+00 5.592678354597162560e-01
2.223000000000000000e+03 2.255559852572239166e+01 -1.154598502859393916e+00 5.568909586840157244e-01
2.224000000000000000e+03 2.250898633294177742e+01 -1.140589114412804861e+00 5.545813404043795636e-01
2.225000000000000000e+03 2.246173065245726619e+01 -1.126603836396256941e+00 5.523386523358879696e-01
2.226000000000000000e+03 2.241383919113729917e+01 -1.112645899794740822e+00 5.501625645004708520e-01
2.227000000000000000e+03 2.236531968770844259e+01 -1.098718546902051507e+00 5.480527452248104003e-01
2.228000000000000000e+03 2.231617991279252777e+01 -1.084825031333346290e+00 5.460088611382422075e-01
2.229000000000000000e+03 2.226642766894390491e+01 -1.070968618037699827e+00 5.440305771706567262e-01
2.230000000000000000e+03 2.221607079068663282e+01 -1.057152583310662752e+00 5.421175565504022797e-01
2.231000000000000000e+03 2.216511714455170790e+01 -1.043380214806820083e+00 5.402694608021859635e-01
2.232000000000000000e+03 2.211357462911426097e+01 -1.029654811552345173e+00 5.384859497449749899e-01
2.233000000000000000e+03 2.206145117503077913e+01 -1.015979683957560109e+00 5.367666814898993666e-01
2.234000000000000000e+03 2.200875474507628127e+01 -1.002358153829490339e+00 5.351113124381530195e-01
2.235000000000000000e+03 2.195549333418160742e+01 -9.887935543844246222e-01 5.335194972788961376e-01
2.236000000000000000e+03 2.190167496947054815e+01 -9.752892302604696528e-01 5.319908889871561852e-01
2.237000000000000000e+03 2.184730771029708762e+01 -9.618485375301077944e-01 5.305251388217304687e-01
2.238000000000000000e+03 2.179239964828264320e+01 -9.484748437127560328e-01 5.291218963230870376e-01
2.239000000000000000e+03 2.173695890735321967e+01 -9.351715277873207111e-01 5.277808093112671406e-01
2.240000000000000000e+03 2.168099364377667015e+01 -9.219419802047572610e-01 5.265015238837869038e-01
2.241000000000000000e+03 2.162451204619987166e+01 -9.087896029006239385e-01 5.252836844135386762e-01
2.242000000000000000e+03 2.156752233568596822e+01 -8.957178093076431091e-01 5.241269335466930412e-01
2.243000000000000000e+03 2.151003276575155354e+01 -8.827300243682552061e-01 5.230309122006006062e-01
2.244000000000000000e+03 2.145205162240390351e+01 -8.698296845471779060e-01 5.219952595616939028e-01
2.245000000000000000e+03 2.139358722417817660e+01 -8.570202378439621960e-01 5.210196130833889550e-01
2.246000000000000000e+03 2.133464792217461081e+01 -8.443051438055494406e-01 5.201036084839866236e-01
2.247000000000000000e+03 2.127524210009577743e+01 -8.316878735388298916e-01 5.192468797445753959e-01
2.248000000000000000e+03 2.121537817428375305e+01 -8.191719097231987545e-01 5.184490591069325083e-01
2.249000000000000000e+03 2.115506459375733428e+01 -8.067607466231134783e-01 5.177097770714251812e-01
2.250000000000000000e+03 2.109430984024927014e+01 -7.944578901006510430e-01 5.170286623949134075e-01
2.251000000000000000e+03 2.103312242824346612e+01 -7.822668576280660258e-01 5.164053420886514090e-01
2.252000000000000000e+03 2.097151090501216686e+01 -7.701911783003456691e-01 5.158394414161889818e-01
2.253000000000000000e+03 2.090948385065322057e+01 -7.582343928477697226e-01 5.153305838912732861e-01
2.254000000000000000e+03 2.084704987812724042e+01 -7.464000536484654003e-01 5.148783912757514125e-01
2.255000000000000000e+03 2.078421763329482985e+01 -7.346917247409658902e-01 5.144824835774711724e-01
2.256000000000000000e+03 2.072099579495382571e+01 -7.231129818367673101e-01 5.141424790481834428e-01
2.257000000000000000e+03 2.065739307487647025e+01 -7.116674123328854407e-01 5.138579941814437335e-01
2.258000000000000000e+03 2.059341821784661519e+01 -7.003586153244133472e-01 5.136286437105135327e-01
2.259000000000000000e+03 2.052908000169698965e+01 -6.891902016170781131e-01 5.134540406062633178e-01
2.260000000000000000e+03 2.046438753933291821e+01 -6.781653656892303594e-01 5.133337208623297565e-01
2.261000000000000000e+03 2.039935118686721793e+01 -6.672855985222480024e-01 5.132669173223097792e-01
2.262000000000000000e+03 2.033398164144234599e+01 -6.565519664569956504e-01 5.132527843832571657e-01
2.263000000000000000e+03 2.026828963982221055e+01 -6.459655384897869945e-01 5.132904730715286412e-01
2.264000000000000000e+03 2.020228595843654773e+01 -6.355273862748921365e-01 5.133791310389210771e-01
2.265000000000000000e+03 2.013598141342517067e+01 -6.252385841270406974e-01 5.135179025588049173e-01
2.266000000000000000e+03 2.006938686068228250e+01 -6.151002090239267028e-01 5.137059285222610461e-01
2.267000000000000000e+03 2.000251319590080357e+01 -6.051133406087146893e-01 5.139423464342156578e-01
2.268000000000000000e+03 1.993537135461664533e+01 -5.952790611925430353e-01 5.142262904095757925e-01
2.269000000000000000e+03 1.986797231225303406e+01 -5.855984557570301785e-01 5.145568911693653158e-01
2.270000000000000000e+03 1.980032708416479537e+01 -5.760726119567780579e-01 5.149332760368592332e-01
2.271000000000000000e+03 1.973244672568267788e+01 -5.667026201218782200e-01 5.153545689337205582e-01
2.272000000000000000e+03 1.966434233215763783e+01 -5.574895732604161491e-01 5.158198903761346266e-01
2.273000000000000000e+03 1.959602503900514847e+01 -5.484345670609755974e-01 5.163283574709449653e-01
2.274000000000000000e+03 1.952750602174951666e+01 -5.395386998951445801e-01 5.168790839117891611e-01
2.275000000000000000e+03 1.945879649606816741e+01 -5.308030728200193726e-01 5.174711799752338415e-01
2.276000000000000000e+03 1.938990771783593914e+01 -5.222287895807092850e-01 5.181037525169099878e-01
2.277000000000000000e+03 1.932085098316942506e+01 -5.138169566128423238e-01 5.187759049676492484e-01
2.278000000000000000e+03 1.925163762847123294e+01 -5.055686830450688563e-01 5.194867373296178092e-01
2.279000000000000000e+03 1.918227903047431937e+01 -4.974850807015678278e-01 5.202353461724543715e-01
2.280000000000000000e+03 1.911278660628627790e+01 -4.895672641045503148e-01 5.210208246294024681e-01
2.281000000000000000e+03 1.904317181343363430e+01 -4.818163504767650762e-01 5.218422623934489968e-01
2.282000000000000000e+03 1.897344614990617373e+01 -4.742334597440039379e-01 5.226987457134573134e-01
2.283000000000000000e+03 1.890362115420122890e+01 -4.668197145376047907e-01 5.235893573903040998e-01
2.284000000000000000e+03 1.883370840536797175e+01 -4.595762401969586408e-01 5.245131767730140115e-01
2.285000000000000000e+03 1.876371952305174418e+01 -4.525041647720129956e-01 5.254692797548961014e-01
2.286000000000000000e+03 1.869366616753833910e+01 -4.456046190257771378e-01 5.264567387696783562e-01
2.287000000000000000e+03 1.862356003979830277e+01 -4.388787364368271215e-01 5.274746227876431215e-01
2.288000000000000000e+03 1.855341288153125845e+01 -4.323276532018103802e-01 5.285219973117634140e-01
2.289000000000000000e+03 1.848323647521019097e+01 -4.259525082379509997e-01 5.295979243738380138e-01
2.290000000000000000e+03 1.841304264412576330e+01 -4.197544431855538272e-01 5.307014625306263333e-01
2.291000000000000000e+03 1.834284325243058333e+01 -4.137346024105099662e-01 5.318316668599846198e-01
2.292000000000000000e+03 1.827265020518357019e+01 -4.078941330068011628e-01 5.329875889570011571e-01
2.293000000000000000e+03 1.820247544839420684e+01 -4.022341847990053565e-01 5.341682769301319134e-01
2.294000000000000000e+03 1.813233096906685304e+01 -3.967559103448006774e-01 5.353727753973356318e-01
2.295000000000000000e+03 1.806222879524505842e+01 -3.914604649374707757e-01 5.366001254822092559e-01
2.296000000000000000e+03 1.799218099605586829e+01 -3.863490066084094288e-01 5.378493648101240199e-01
2.297000000000000000e+03 1.792219968175410116e+01 -3.814226961296259821e-01 5.391195275043605406e-01
2.298000000000000000e+03 1.785229700376668660e+01 -3.766826970162491794e-01 5.404096441822439090e-01
2.299000000000000000e+03 1.778248451295609200e+01 -3.721297947026601105e-01 5.417187596278224548e-01
2.300000000000000000e+03 1.771277122985554797e+01 -3.677632514154990373e-01 5.430459859406517875e-01
2.301000000000000000e+03 1.764316556223300125e+01 -3.635819440132356806e-01 5.443904497177682877e-01
2.302000000000000000e+03 1.757367594578578363e+01 -3.595847441442416859e-01 5.457512744044193953e-01
2.303000000000000000e+03 1.750431084417039429e+01 -3.557705182406530331e-01 5.471275802905994912e-01
2.304000000000000000e+03 1.743507874903218990e+01 -3.521381275122324461e-01 5.485184845075871118e-01
2.305000000000000000e+03 1.736598818003515277e+01 -3.486864279402311917e-01 5.499231010244806095e-01
2.306000000000000000e+03 1.729704768489162703e+01 -3.454142702712518775e-01 5.513405406447355883e-01
2.307000000000000000e+03 1.722826583939202294e+01 -3.423205000111105289e-01 5.527699110027007867e-01
2.308000000000000000e+03 1.715965124743462766e+01 -3.394039574186990538e-01 5.542103165601564019e-01
2.309000000000000000e+03 1.709121254105526333e+01 -3.366634774998474855e-01 5.556608586028484176e-01
2.310000000000000000e+03 1.702295838045708365e+01 -3.340978900011861152e-01 5.571206352370263737e-01
2.311000000000000000e+03 1.695489745404026394e+01 -3.317060194040079013e-01 5.585887413859800255e-01
2.312000000000000000e+03 1.688703847843179418e+01 -3.294866849181310453e-01 5.600642687865761138e-01
2.313000000000000000e+03 1.681939019851517259e+01 -3.274387004757609576e-01 5.615463059857945805e-01
2.314000000000000000e+03 1.675196138746016672e+01 -3.255608747253526669e-01 5.630339383372650053e-01
2.315000000000000000e+03 1.668476084675253190e+01 -3.238520110254729523e-01 5.645262479978037096e-01
2.316000000000000000e+03 1.661779740622377588e+01 -3.223109074386631967e-01 5.660223139239499712e-01
2.317000000000000000e+03 1.655107992408088791e+01 -3.209363567253011862e-01 5.675212118685039053e-01
2.318000000000000000e+03 1.648461728693606076e+01 -3.197271463374632972e-01 5.690220143770604588e-01
2.319000000000000000e+03 1.641841840983644119e+01 -3.186820584127874056e-01 5.705237907845486234e-01
2.320000000000000000e+03 1.635249223629388737e+01 -3.177998697683346863e-01 5.720256072117667623e-01
2.321000000000000000e+03 1.628684773831465549e+01 -3.170793518944520772e-01 5.735265265619196029e-01
2.322000000000000000e+03 1.622149391642920691e+01 -3.165192709486347455e-01 5.750256085171546738e-01
2.323000000000000000e+03 1.615643979972188404e+01 -3.161183877493879968e-01 5.765219095350992973e-01
